gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000237008,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
ENSG00000237009,0.0,0.32,0.49,0.0,0.21,0.1,0.0,0.11,0.12
ENSG00000237011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237015,0.0,0.24,0.22,0.0,0.24,0.42,0.0,0.0,0.0
ENSG00000237016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237017,0.07,0.12,0.34,0.1,0.27,0.27,0.08,0.13,0.09
ENSG00000237019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
ENSG00000237025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237026,0.0,0.32,0.0,0.33,0.63,0.0,0.0,0.0,0.0
ENSG00000237027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237036,2.27,3.85,5.39,4.67,4.54,4.46,2.14,5.33,2.98
ENSG00000237037,1.22,10.46,7.73,5.1,7.66,5.86,2.05,5.7,5.44
ENSG00000237038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237039,0.0,0.0,2.27,1.63,0.0,0.0,0.0,0.38,0.55
ENSG00000237040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237054,0.31,0.63,0.86,0.52,0.17,0.37,0.78,0.1,0.31
ENSG00000237055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237058,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237061,0.0,0.0,0.0,0.37,0.53,0.63,0.16,0.17,0.19
ENSG00000237062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237065,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09
ENSG00000237068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237080,0.08,0.06,0.13,0.11,0.19,0.12,0.03,0.14,0.0
ENSG00000237082,1.18,4.24,1.1,0.0,0.0,0.53,0.55,0.0,0.0
ENSG00000237083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237087,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237090,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSG00000237092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237094,48.95,62.39,51.89,53.57,58.18,44.64,29.56,52.01,60.83
ENSG00000237099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237101,0.06,0.0,0.15,0.0,0.17,0.2,0.0,0.11,0.12
ENSG00000237106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237118,0.22,0.08,9.02,12.5,0.9,0.34,0.07,0.07,0.0
ENSG00000237119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237125,0.53,0.65,7.12,13.59,47.37,69.33,25.39,72.08,86.8
ENSG00000237126,0.06,0.15,0.2,0.0,0.0,0.36,0.12,0.36,0.59
ENSG00000237127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237133,0.0,0.86,0.0,0.0,0.28,0.0,0.0,0.0,0.0
ENSG00000237135,0.04,0.04,0.0,0.08,0.04,0.0,0.03,0.0,0.0
ENSG00000237136,5.06,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237149,0.04,2.43,0.45,3.42,10.1,4.72,2.05,3.18,2.71
ENSG00000237152,0.04,0.0,0.04,0.0,0.0,0.04,0.07,0.08,0.04
ENSG00000237153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237154,0.0,0.0,0.31,1.05,0.34,0.0,0.0,0.0,0.0
ENSG00000237158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237161,0.21,0.0,0.0,0.0,0.24,0.0,0.07,0.14,0.0
ENSG00000237162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237166,0.0,0.0,0.03,0.04,0.07,0.0,0.0,0.0,0.0
ENSG00000237167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237169,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.17,0.0
ENSG00000237170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237172,2.18,4.4,7.93,8.79,10.92,13.67,10.64,24.53,28.5
ENSG00000237173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237174,0.0,0.0,0.0,0.22,0.0,0.38,0.0,0.21,0.0
ENSG00000237175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237179,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
ENSG00000237180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237181,0.0,0.11,0.2,0.45,0.75,1.44,1.69,1.79,1.51
ENSG00000237182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237187,1.98,0.1,0.54,0.38,1.07,6.69,5.39,7.19,15.09
ENSG00000237188,1.36,0.8,2.18,0.25,0.83,1.41,0.62,0.61,1.09
ENSG00000237189,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
ENSG00000237190,46.23,44.11,49.18,39.25,25.93,27.11,30.23,23.25,15.01
ENSG00000237193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237194,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237200,0.0,1.18,0.36,0.4,1.16,0.0,0.0,0.0,0.0
ENSG00000237202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
ENSG00000237212,0.0,0.14,0.34,0.05,0.09,0.0,0.0,0.0,0.0
ENSG00000237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237214,0.14,0.14,1.3,0.29,0.28,0.0,0.54,0.28,0.0
ENSG00000237215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237222,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237227,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237232,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237233,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237234,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.17
ENSG00000237235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237238,1.14,0.64,1.46,1.78,0.91,1.07,1.37,1.56,1.63
ENSG00000237242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237248,0.43,0.38,0.37,0.15,0.2,0.98,0.03,0.0,0.12
ENSG00000237249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237250,0.0,0.0,0.0,0.21,1.16,0.36,0.03,0.0,0.0
ENSG00000237251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237254,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
ENSG00000237256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237260,0.2,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0
ENSG00000237261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237262,0.0,0.19,0.17,0.38,0.18,0.33,0.0,0.36,0.0
ENSG00000237263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237264,0.0,0.22,0.0,0.24,0.0,0.0,0.0,0.21,0.0
ENSG00000237265,0.0,0.37,0.45,0.0,0.13,0.0,0.0,0.0,0.0
ENSG00000237266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237267,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237273,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.37
ENSG00000237274,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237276,0.78,0.53,0.0,0.0,0.28,0.24,0.04,0.55,0.36
ENSG00000237278,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237280,0.11,0.0,0.21,0.0,0.35,0.1,0.11,0.23,0.25
ENSG00000237281,0.0,0.0,0.0,0.0,0.47,1.25,0.0,0.0,0.0
ENSG00000237282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237285,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
ENSG00000237286,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
ENSG00000237289,26.36,16.21,3.86,5.05,0.9,0.76,1.94,0.0,1.58
ENSG00000237290,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237292,0.15,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0
ENSG00000237293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
ENSG00000237294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237296,7.53,6.23,5.74,8.04,5.07,2.75,6.72,6.85,8.98
ENSG00000237297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237298,3.05,4.38,4.39,6.24,9.35,6.91,5.98,13.46,12.81
ENSG00000237299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237301,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0
ENSG00000237302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237307,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
ENSG00000237308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
ENSG00000237309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237310,1.29,0.97,1.4,1.32,2.1,1.66,1.42,1.67,2.1
ENSG00000237311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237316,0.0,1.37,0.0,0.31,0.0,0.0,0.0,0.0,0.0
ENSG00000237317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237326,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237330,0.0,0.0,0.0,0.0,0.23,0.03,0.03,0.0,0.0
ENSG00000237331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237337,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237338,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.18
ENSG00000237339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237343,1.55,0.0,1.15,0.33,0.31,0.28,0.87,0.92,1.36
ENSG00000237345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237349,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
ENSG00000237350,2.09,1.41,0.69,3.6,1.98,1.07,2.18,1.48,1.07
ENSG00000237351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237352,0.0,0.0,0.0,0.0,0.22,0.2,0.0,0.62,0.0
ENSG00000237353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237356,0.49,5.53,16.58,1.26,2.98,1.86,0.56,0.55,0.16
ENSG00000237357,0.0,0.0,0.09,0.0,0.05,0.0,0.0,0.0,0.21
ENSG00000237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237359,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
ENSG00000237360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237361,0.13,0.13,0.46,0.32,0.23,0.18,0.14,0.0,0.0
ENSG00000237363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237370,0.0,0.0,0.32,0.0,0.23,0.1,0.32,0.11,0.12
ENSG00000237371,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
ENSG00000237372,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237380,0.0,0.0,0.0,0.0,0.0,0.15,0.38,0.65,0.62
ENSG00000237381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237389,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
ENSG00000237390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237399,0.19,0.11,0.17,0.38,0.49,0.33,0.27,0.14,0.64
ENSG00000237400,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237402,0.0,0.0,0.47,0.0,0.0,0.23,0.0,0.0,0.27
ENSG00000237406,0.0,0.0,0.12,0.0,0.0,0.06,0.06,0.0,0.0
ENSG00000237407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237413,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.07
ENSG00000237414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237415,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
ENSG00000237417,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237418,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,2.5
ENSG00000237419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237422,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
ENSG00000237423,0.0,0.0,0.38,0.21,0.0,0.0,0.0,0.0,0.0
ENSG00000237424,0.0,0.6,0.34,0.03,0.0,0.0,0.03,0.0,0.0
ENSG00000237425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237429,0.0,0.0,0.34,0.38,1.47,0.65,0.34,0.0,0.79
ENSG00000237432,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.28,0.0
ENSG00000237433,0.0,0.09,0.16,0.0,0.09,0.08,0.08,0.0,0.0
ENSG00000237434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237436,0.0,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237438,0.15,0.03,0.06,0.19,0.03,0.03,0.0,0.0,0.0
ENSG00000237439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237440,7.51,13.16,18.54,16.42,11.73,11.44,5.13,5.14,2.92
ENSG00000237441,31.84,47.76,55.95,44.79,70.66,49.92,19.91,32.67,36.43
ENSG00000237442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237451,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237452,0.05,0.18,0.0,0.16,0.05,0.21,0.05,0.08,0.03
ENSG00000237453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237457,0.63,0.0,0.0,0.0,0.0,0.0,0.0,3.52,4.3
ENSG00000237458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
