gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000238379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238387,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0
ENSG00000238390,0.0,0.0,0.0,0.88,1.52,0.0,0.0,0.0,0.0
ENSG00000238391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238622,0.0,2.62,0.46,5.77,5.37,0.0,0.0,0.78,1.58
ENSG00000238627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238741,1.62,1.07,4.0,7.26,4.72,3.56,1.13,6.81,3.41
ENSG00000238745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238755,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0
ENSG00000238759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238793,0.0,0.0,0.0,9.38,8.11,0.0,0.0,0.0,0.0
ENSG00000238795,3.0,1.72,1.69,1.53,0.88,1.88,1.82,0.0,0.46
ENSG00000238797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238825,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0
ENSG00000238829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238917,0.0,0.0,2.65,0.0,0.0,0.02,0.0,0.0,0.0
ENSG00000238923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238961,1.83,0.0,0.0,0.0,1.47,2.86,0.0,0.0,1.73
ENSG00000238962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239002,0.93,0.0,1.33,0.6,0.0,0.0,0.0,0.31,0.31
ENSG00000239003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02
ENSG00000239007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2
ENSG00000239040,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0
ENSG00000239041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239149,2.73,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239198,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000239199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239203,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.0
ENSG00000239205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239213,3.1,2.88,5.96,4.34,1.98,4.08,2.38,2.39,1.93
ENSG00000239215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239218,0.86,1.1,1.63,0.54,0.31,0.72,0.43,0.47,0.27
ENSG00000239219,0.19,0.16,0.25,0.1,0.05,0.16,0.01,0.01,0.01
ENSG00000239221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0
ENSG00000239224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239246,0.23,0.5,0.0,0.0,1.5,0.19,0.0,0.0,0.0
ENSG00000239247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239254,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04
ENSG00000239255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239257,2.54,0.96,0.41,0.0,0.85,1.3,0.47,3.22,4.79
ENSG00000239261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239263,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
ENSG00000239264,140.62,159.73,119.52,89.24,85.79,71.14,142.38,114.26,190.22
ENSG00000239265,0.0,0.0,0.0,0.1,0.03,0.0,0.0,0.04,0.0
ENSG00000239268,0.0,0.0,0.27,6.64,5.75,2.07,0.14,3.32,2.69
ENSG00000239269,0.1,0.4,0.0,0.18,0.33,0.23,0.17,0.09,0.09
ENSG00000239272,0.0,0.0,0.16,0.18,0.62,0.0,0.33,0.37,0.18
ENSG00000239279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239280,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0
ENSG00000239281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239282,7.18,6.43,9.17,22.45,20.59,12.68,10.89,6.24,8.18
ENSG00000239288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239291,0.0,0.0,0.0,0.2,0.17,0.0,0.0,0.31,0.0
ENSG00000239293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239305,7.11,6.34,10.21,12.62,8.0,14.55,17.96,32.84,32.16
ENSG00000239306,57.95,86.62,73.97,41.85,21.05,37.29,38.98,21.9,24.42
ENSG00000239311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239322,0.0,0.0,0.0,0.0,0.23,0.0,0.06,0.0,0.0
ENSG00000239323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239332,0.14,0.22,0.73,1.33,1.65,0.7,0.19,0.58,0.92
ENSG00000239333,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239335,0.14,0.0,0.12,0.4,0.35,0.23,0.0,0.0,0.0
ENSG00000239344,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239345,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.15
ENSG00000239350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239351,0.21,0.09,0.35,0.2,0.09,0.1,0.09,0.0,0.1
ENSG00000239354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19
ENSG00000239377,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239382,17.7,22.28,25.68,21.13,15.95,25.58,24.02,14.08,10.33
ENSG00000239383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239388,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15
ENSG00000239389,0.12,0.03,0.03,0.14,0.06,0.08,0.1,0.08,0.04
ENSG00000239390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239392,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.0,0.0
ENSG00000239393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
