gene_id,heart41_0,heart41_2,heart41_4,heart41_6,heart41_10,heart41_15,heart41_20,heart41_40
ENSG00000230310,1,0,0,1,0,1,0,0
ENSG00000230311,0,1.02,2.08,2.06,2.07,0,0,3.1
ENSG00000230312,2,0,0,0,2,1,4,2
ENSG00000230313,0,0,0,0,0,0,0,0
ENSG00000230314,2,1,0,0,0,0,2,1
ENSG00000230316,276,4,4,8,14,1,9,4
ENSG00000230317,0,0,0,0,0,0,0,0
ENSG00000230318,0,0,0,0,0,0,0,0
ENSG00000230319,1,0,2,0,2,2,0,3
ENSG00000230320,0,0,0,0,0,0,0,0
ENSG00000230321,0,0,0,0,0,0,0,0
ENSG00000230322,0,0,0,0,0,0,0,0
ENSG00000230323,0,1,0,0,4,3,5,1
ENSG00000230324,0,0,0,0,0,0,0,0
ENSG00000230325,3.03,1.02,3.21,6.21,2.22,0,0,4.4
ENSG00000230326,0,0,0,0,0,0,0,0
ENSG00000230327,0,0,0,0,0,0,0,0
ENSG00000230328,0,0,0,0,0,0,0,0
ENSG00000230330,0,1.98,0,0,0,0,0,0
ENSG00000230331,0,0,0,0,0,0,0,0
ENSG00000230333,2,19,32,10,9,4,2,4
ENSG00000230335,0,0,0,0,0,0,0,0
ENSG00000230337,11,10,13,2,4,7,5,7
ENSG00000230338,0,0,0,0,0,0,0,0
ENSG00000230339,0,0,0,0,0,0,0,0
ENSG00000230342,0,0,0,0,0,0,0,0
ENSG00000230343,0,0,0,0,0,0,0,0
ENSG00000230345,0,0,0,0,0,0,0,0
ENSG00000230347,0,0,0,0,0,0,0,0
ENSG00000230350,0,0,0,0,0,0,0,0
ENSG00000230352,0,0,0,0,0,0,0,0
ENSG00000230353,0,0,0,0,0,0,0,0
ENSG00000230355,0,0,0,0,0,0,0,0
ENSG00000230356,0,0,1,0,0,0,0,0
ENSG00000230358,0,0,0,0,0,0,0,0
ENSG00000230359,5.01,11.02,14.02,7.01,11.1,13.01,13.01,16.01
ENSG00000230360,0,1,0,0,2,0,0,0
ENSG00000230361,0,0,0,0,0,0,0,0
ENSG00000230362,0,0,0,0,0,0,0,0
ENSG00000230364,0,1,0,1.07,0,0,0,0
ENSG00000230365,0,0,0,0,0,0,0,0
ENSG00000230366,0,0,0,0,0,0,0,2
ENSG00000230368,1.1,2.87,2.12,1.06,1,0,0,9.59
ENSG00000230370,0,0,0,0,0,0,0,0
ENSG00000230371,0,0,8,4,7,1,2,1
ENSG00000230373,48.51,74.68,83.41,65.85,151.12,82.56,89.18,152.91
ENSG00000230375,0,0,0,0,0,0,0,0
ENSG00000230376,0,0,0,0,0,0,0,0
ENSG00000230377,0,0,0,0,0,0,0,0
ENSG00000230379,0,0,0,0,0,0,0,0
ENSG00000230381,0,0,0,0,0,0,0,0
ENSG00000230383,4.59,9.58,9.53,1.61,2.97,1.61,1.95,0
ENSG00000230384,0,0,0,0,0,0,0,0
ENSG00000230385,0,0,0,0,0,0,0,0
ENSG00000230386,0,0,0,0,0,0,0,0
ENSG00000230387,0,0,0,0,0,0,1,0
ENSG00000230390,0,0,0,0,0,0,0,0
ENSG00000230391,0,0,0,0,0,0,0,0
ENSG00000230392,0,0,0,2,4,1,1,0
ENSG00000230393,0,0,5,3,3,7,10,26
ENSG00000230394,0,0,0,0,0,0,0,0
ENSG00000230395,0,0,0,0,0,0,0,0
ENSG00000230397,9.51,23.81,0,0,0,0,0,8.55
ENSG00000230398,0,0,0,0,0,0,0,0
ENSG00000230399,0,0,0,0,0,0,0,0
ENSG00000230400,0,0,0,0,0,0,0,4
ENSG00000230401,0,0,0,0,0,0,0,0
ENSG00000230402,0,0,0,0,0,0,0,0
ENSG00000230403,0,0,0,0,0,0,0,0
ENSG00000230404,0,0,0,0,0,0,0,0
ENSG00000230405,0,0,0,0,0,0,0,0
ENSG00000230406,0,0,0,0,0,0,0,0
ENSG00000230407,0,0,0,0,0,0,0,0
ENSG00000230408,2,0,3,1,1,0,2,1
ENSG00000230409,24.32,9.01,28.32,25.78,31.27,9.19,20.16,13.03
ENSG00000230411,0,0,0,0,0,0,0,0
ENSG00000230412,0,0,0,0,0,0,0,0
ENSG00000230415,7,6,27,23,10,9,9,19
ENSG00000230416,0,0,0,0,0,0,0,0
ENSG00000230417,0,7,70,57,10,9.9,5,1
ENSG00000230418,0,0,0,0,0,0,0,0
ENSG00000230423,0,0,0,4,0,0,1,2
ENSG00000230424,1,7,21,18,19,12,10,28
ENSG00000230425,0,0,0,0,0,0,0,0
ENSG00000230426,5,1,44,17,11,1,2,1
ENSG00000230427,0,0,0,0,3,1,3,0
ENSG00000230428,0,1,0,0,0,0,0,0
ENSG00000230430,0,0,0.09,0,0,0,0,0
ENSG00000230432,10,1,0,0,1,4,8,0
ENSG00000230433,0,0,0,0,0,0,0,0
ENSG00000230434,0,0,3,0,0,0,0,0
ENSG00000230435,0,1,1,2,0,1,0,1
ENSG00000230437,0,0,0,0,0,0,0,0
ENSG00000230438,9,15,41,25,26,18,30,16
ENSG00000230440,0,0,0,0,0,0,0,0
ENSG00000230442,0,0,0,0,0,0,0,0
ENSG00000230444,0,0,2,1,1,0,0,0
ENSG00000230445,30,5,6.03,20.01,42,14.05,34,66
ENSG00000230447,0,0,0,0,0,0,0,0
ENSG00000230448,0,0,0,0,0,0,0,0
ENSG00000230449,0,2,4,0,0,0,1,0
ENSG00000230450,0,0,0,0,0,0,0,2
ENSG00000230451,0,0,0,0,0,0,0,0
ENSG00000230452,0,0,0,0,0,0,0,0
ENSG00000230453,123.4,198.94,93.5,124.88,170.44,53.76,79.65,30.8
ENSG00000230454,19,11,76,57,47,41,48,28
ENSG00000230457,2.85,3.07,2.12,5.95,3.09,0,3.18,1.03
ENSG00000230458,0,0,0,0,0,0,0,0
ENSG00000230459,0,0,0,0,0,0,0,0
ENSG00000230461,0,10,87,57,239,69,57,26
ENSG00000230465,0,0,0,0,0,0,0,0
ENSG00000230468,0,0,0,0,0,0,0,0
ENSG00000230469,0,0,0,0,0.91,0,0,0
ENSG00000230470,0,0,0,1,0,0,0,0
ENSG00000230471,0,0,0,0,0,0,0,0
ENSG00000230472,0,0,0,0,0,0,0,0
ENSG00000230474,0,0,0,0,0,0,0,0
ENSG00000230476,0,0,0,0,0,0,0,0
ENSG00000230477,0,0,0,0,0,0,0,0
ENSG00000230478,0,0,0,0,0,0,0,0
ENSG00000230479,0,0,0,0,4,2,5,1
ENSG00000230480,0,0,0,0,0,0,0,0
ENSG00000230481,0,0,0.93,0,0,0,0,2
ENSG00000230482,0,0,0,0,0,0,0,0
ENSG00000230483,0,0,0,0,0,0,0,0
ENSG00000230484,0,0,0,0,0,0,0,0
ENSG00000230485,0,0,0,0,0,0,0,0
ENSG00000230487,136,78,219,123,184,201,275,235
ENSG00000230489,0,0,0,0,0,0,0,0
ENSG00000230490,0,0,1,0,0,0,0,3
ENSG00000230491,0,0,0,0,0,0,0,0
ENSG00000230492,0,0,0,0,0,0,0,0
ENSG00000230495,0,0,0,0,0,1,0,0
ENSG00000230496,0,0,0,0,0,0,0,0
ENSG00000230497,0,0,0,0,0,0,0,0
ENSG00000230498,2,1,1,1,0,1,3,1
ENSG00000230499,0,0,0,0,0,0,0,0
ENSG00000230500,0,0,0,0,0,0,0,0
ENSG00000230501,0,0,0,0,0,0,0,0
ENSG00000230502,0,0,0,0,0,0,0,0
ENSG00000230506,0,0,0,0,0,0,0,0
ENSG00000230507,0,0,0,0,0,1,0,0
ENSG00000230508,2,0,2,1,3,0,0,2
ENSG00000230510,6,5,13,5,14,4,7,17
ENSG00000230513,17,20,73,37,30,33,15,25
ENSG00000230515,1,0,0,0,0,0,0,0
ENSG00000230516,0,0,0,0,0,0,0,0
ENSG00000230519,0,0,0,0,0,0,4,0
ENSG00000230520,0,0,0,0,0,0,0,0
ENSG00000230521,4,0,0,3,3,0,0,3
ENSG00000230522,0,0,0,0,0,0,0,0
ENSG00000230523,0,0,0,0,0,0,0,0
ENSG00000230524,3,0,0,1,0,0,1,1
ENSG00000230525,0,6,3,0,3,5,0,0
ENSG00000230526,0,0,0,0,0,0,0,0
ENSG00000230528,0,0,3,0.5,0,2,0.5,0
ENSG00000230529,0,0,0,0,0,0,0,0
ENSG00000230530,35,52,161,160,25,23,9,5
ENSG00000230531,0,0,0,0,0,0,0,0
ENSG00000230532,0,0,1,0,1,0,1,2
ENSG00000230533,0,0,0,0,0,0,0,2
ENSG00000230534,0,1,0,0,0,0,0,0
ENSG00000230535,0,0,1,0,0,0,0,0
ENSG00000230536,0,0,0,0,0,0,0,0
ENSG00000230537,0,0,0,1,0,1,2,0
ENSG00000230538,0,0,0,0,0,0,0,0
ENSG00000230539,0,0,0,0,0,0,0,0
ENSG00000230542,0,0,0,0,0,0,0,0
ENSG00000230543,0,0,0,0,0,0,0,0
ENSG00000230546,0,0,0,0,0,0,0,0
ENSG00000230547,3,2,2,0,0,0,0,0
ENSG00000230548,0,0,0,0,0,0,0,0
ENSG00000230549,0,0,0,0,0,0,0,0
ENSG00000230550,0,0,0,0,0,0,0,0
ENSG00000230551,498.45,391.71,544.53,364.55,494.1,218.86,304.45,270.06
ENSG00000230552,10,0,1,0,0,0,1,7
ENSG00000230555,31,5,11,19,23,32,16,33
ENSG00000230556,0,0,0,0,0,0,0,0
ENSG00000230558,0,0,0,0,0,0,0,0
ENSG00000230559,0,0,0,0,0,0,0,0
ENSG00000230561,2,4,8,6,9,0,3,0
ENSG00000230562,5.89,1.88,16.64,1.49,7.48,0,0,0
ENSG00000230563,0,2.74,0,2.16,1.56,0,0,0
ENSG00000230564,0,0,0,0,0,0,0,0
ENSG00000230565,6,6,3,1,5,1,0,6
ENSG00000230568,1,1,0,0,0,0,0,0
ENSG00000230569,0,0,0,0,0,0,0,0
ENSG00000230570,0,0,0,0,0,0,0,0
ENSG00000230571,0,0,0,0,0,0,0,0
ENSG00000230572,0,0,0,0,0,0,0,0
ENSG00000230573,0,0,0,0,0,0,0,0
ENSG00000230575,0,0,0,0,0,0,0,0
ENSG00000230576,0,0,0,0,0,0,0,0
ENSG00000230578,3.14,0,24.84,30.04,13.13,4.25,9.4,19.79
ENSG00000230580,0,0,0,0,1,0,0,0
ENSG00000230581,0,0,1,0.69,4,0,4,1
ENSG00000230583,0,0,4,3,0,1,4,1
ENSG00000230584,0,1,0,1,0,0,0,0
ENSG00000230585,0,0,0,0,0,0,0,0
ENSG00000230587,0,0,0,0,0,0,0,1
ENSG00000230589,0,0,0,0,0,0,0,0
ENSG00000230590,278,438.53,543.06,441.53,517.46,222.15,261,528
ENSG00000230592,0,2.02,2.03,0,0,0,0,1.02
ENSG00000230593,0,0,2.01,1.02,1.01,2.17,1.01,0
ENSG00000230594,0,0,0,0,0,0,0,0
ENSG00000230595,0,0,0,0,0,0,0,0
ENSG00000230596,0,0,2.36,5,3,0,2,2.61
ENSG00000230597,0,0,0,0,0,0,0,0
ENSG00000230598,0,0,0,0,0,0,0,0
ENSG00000230599,0,0,0,0,0,0,0,0
ENSG00000230600,0,0,0,0,0,0,0,0
ENSG00000230601,0,0,0,0,0,0,0,0
ENSG00000230603,0,0,0,0,0,0,0,0
ENSG00000230604,0,0,0,0,0,0,0,0
ENSG00000230605,0,0,0,0,0,0,0,0
ENSG00000230606,22.15,43.46,191.61,172.73,441.5,344.69,226.66,286.38
ENSG00000230607,0,0,0,0,0,0,0,0
ENSG00000230609,0,0,0,0,0,0,0,0
ENSG00000230611,0,0,0,0,0,0,0,1
ENSG00000230612,0,0,1,0,0,0,0,0
ENSG00000230613,2,1,2,4,0,4,0,0
ENSG00000230614,0,0,0,0,0,0,0,0
ENSG00000230615,15,13,31,23,35,24,15,18
ENSG00000230617,0,0,0,0,0,0,0,0
ENSG00000230618,0,0,0,0,0,0,0,0
ENSG00000230621,0,0,0,0,0,0,0,0
ENSG00000230622,0,0,0,0,0,0,1,0
ENSG00000230623,884,290,206,116,103,54,28,8
ENSG00000230626,0.96,3.48,1.09,2.1,2.18,2.35,0,0
ENSG00000230627,0,0,0,0,0,0,0,0
ENSG00000230628,0,0,0,0,1,0,0,0
ENSG00000230629,54,45.31,58.42,45.82,53.89,68.09,28.02,79.29
ENSG00000230630,1,0,1,1,12.02,4,127,542
ENSG00000230631,0,0,0,0,0,0,1,1
ENSG00000230634,0,0,0,0,0,0,0,0
ENSG00000230635,0,0,0,0,0,0,0,0
ENSG00000230636,0,0,0,0,0,0,0,0
ENSG00000230637,0,0,0,0,0,0,0,0
ENSG00000230638,0,0,0,0,0,0,0,0
ENSG00000230639,0,0,0,0,0,0,0,0
ENSG00000230641,0,0,0,3,0,0,1,0
ENSG00000230643,0,0,0,0,0,0,0,0
ENSG00000230645,0,0,0,0,0,0,0,0
ENSG00000230646,0,0,0,0,0,0,0,0
ENSG00000230647,0,0,0,0,0,0,0,0
ENSG00000230648,0,1,1,0,2,0,2,0
ENSG00000230649,0,0,0,0,0,1,0,0
ENSG00000230650,2,2,0,2,2,0,0,0
ENSG00000230651,0,0,0,0,0,0,0,0
ENSG00000230654,0,0,0,0,0,0,0,0
ENSG00000230655,0,0,0,0,0,0,0,0
ENSG00000230657,0,0,0,0,2,0,0,0
ENSG00000230658,25,21,28,29,37,21,16,20
ENSG00000230659,0,0,0,0,0,0,0,0
ENSG00000230661,0,0,0,0,0,0,0,0
ENSG00000230662,0,0,0,0,0,0,0,0
ENSG00000230663,0,0,0,0,0,0,0,0
ENSG00000230665,0,0,0,0,0,0,0,2.01
ENSG00000230666,2,2,0,0,1,1,0,0
ENSG00000230667,2.02,1.04,1,0,0,0,0,0
ENSG00000230668,0,0,0,0,0,0,0,0
ENSG00000230671,0,0,0,0,0,0,0,0
ENSG00000230673,0,3,2,4,2,1,2,0
ENSG00000230676,0,0,1,2,3,0,0,0
ENSG00000230679,1,0,1,2,2,4,1,0
ENSG00000230680,0,0,0,0,0,0,0,0
ENSG00000230681,0,0,0,0,0,0,0,0
ENSG00000230682,0,0,0,0,0,0,0,0
ENSG00000230683,0,0,0,0,0,0,0,0
ENSG00000230684,0,0,0,0,0,0,0,0
ENSG00000230686,0,0,0,0,0,0,0,0
ENSG00000230687,0,0,0,0,0,0,0,0
ENSG00000230690,0,0,1,0,0,1,0,0
ENSG00000230691,0,0,0,0,0,0,0,0
ENSG00000230694,0,0,0,0,0,0,0,0
ENSG00000230695,0,0,0,0,0,0,0,0
ENSG00000230696,0,0,0,0,0,0,0,0
ENSG00000230697,0,0,0,0,0,0,0,0
ENSG00000230698,0,0,0,0,0,0,0,0
ENSG00000230699,24.84,104.37,168.99,176.43,166.72,6.1,47,145.32
ENSG00000230701,13,11,12,8,9,12,9,4
ENSG00000230702,1,1,0,0,0,0,0,0
ENSG00000230703,0,0,0,0,0,0,0,0
ENSG00000230704,0,0,0,0,0,0,0,0
ENSG00000230706,0,0,0,0,0,0,0,0
ENSG00000230707,8,3,6,0,5,1,0,0
ENSG00000230709,0,0,0,0,0,0,4,7
ENSG00000230710,0,0,0,0,0,0,0,0
ENSG00000230711,0,0,0,0,0,0,0,0
ENSG00000230712,0,0,0,0,0,0,0,0
ENSG00000230714,0,0,0,0,0,0,0,0
ENSG00000230715,21.49,35.88,83.56,110.14,60.47,33.85,23.53,60.5
ENSG00000230716,0,0,0,0,1,0,0,0
ENSG00000230718,0,0,0,0,0,0,0,0
ENSG00000230720,0,0,0,0,0,0,0,0
ENSG00000230721,1.96,1.12,3.37,0,3.5,0,0,0.9
ENSG00000230724,625.47,467.65,786.22,712.22,599.05,369.68,379.35,397.08
ENSG00000230725,0,0,0,0,0,0,0,0
ENSG00000230727,0,0,0,0,0,0,0,0
ENSG00000230728,0,0,0,0,0,0,0,0
ENSG00000230729,0,0,0,0,0,0,0,0
ENSG00000230730,0,0,1,0,0,1,0,0
ENSG00000230731,0,0,0,0,0,0,0,1
ENSG00000230732,1,6,4,2,1,2,2,3
ENSG00000230733,3,3,2,5,2,2,3,2
ENSG00000230734,2.02,0,0,0,2,0,1,2.01
ENSG00000230735,0,0,0,0,0,0,0,0
ENSG00000230736,0,0,0,0,0,0,0,0
ENSG00000230737,0,0,0,0,0,0,0,0
ENSG00000230739,0,0,0,0,0,0,0,0
ENSG00000230741,0,0,0,0,0,0,0,0
ENSG00000230746,0,0,0,0,0,0,0,0
ENSG00000230747,11,3,0,0,0,0,0,1
ENSG00000230748,0,0,0,0,0,0,0,0
ENSG00000230749,0,1,4,3,2,4,2,0
ENSG00000230750,0,0,0,0,0,0,0,0
ENSG00000230751,0,0,0,1,1,1,0,0
ENSG00000230753,0,0,0,0,0,0,0,0
ENSG00000230755,0,0,0,0,0,0,0,0
ENSG00000230756,0,1.46,1.6,0,0,0,0,0
ENSG00000230757,0,0,0,0,0,0,0,0
ENSG00000230758,0,0,1,0,0,0,0,0
ENSG00000230759,0,0,0,0,0,0,0,0
ENSG00000230764,0,0,0,0,0,0,0,0
ENSG00000230768,0,0,0,0,0,0,0,0
ENSG00000230769,0,0,0,0,0,1,0,0
ENSG00000230772,1.7,1.71,4.2,14,28.52,15,7.54,16.99
ENSG00000230773,0,0,1,0,0,0,0,0
ENSG00000230777,1,0,0,0,0,0,0,1
ENSG00000230778,0,3,71,25,106,57,32,25
ENSG00000230779,0,0,0,0,0,0,0,3
ENSG00000230781,0,1,1,0,0,0,0,0
ENSG00000230782,0,0,0,0,0,0,0,0
ENSG00000230783,0,0,2,1,0,0,0,0
ENSG00000230785,0,0,0,0,0,0,0,0
ENSG00000230787,1,0,1,1,0,0,0,0
ENSG00000230788,0,0,0,0,0,0,0,0
ENSG00000230789,0,0,0,0,0,0,0,0
ENSG00000230790,0,0,1,0,0,5,1,0
ENSG00000230793,0,0,1,2,1,0,0,2.01
ENSG00000230794,0,0,0,0,0,0,0,0
ENSG00000230795,0,0,0,0,0,1,0,0
ENSG00000230796,0,0,0,0,0,0,0,0
ENSG00000230797,11.81,10.95,16.4,18.51,15.85,11.13,7.96,47.31
ENSG00000230798,934,165,25,0,0,0,2,2
ENSG00000230799,0,0,0,0,0,0,0,0
ENSG00000230801,0,0,0,0,0,0,0,0
ENSG00000230803,0,0,0,0,0,0,0,0
ENSG00000230804,0,0,0,0,0,0,2,3
ENSG00000230805,20,11,1,0,9,6,21,2
ENSG00000230806,0,0,0,0,1,0,0,0
ENSG00000230807,0,0,0,0,0,0,0,2
ENSG00000230809,0,0,0,0,0,0,0,0
ENSG00000230813,0,0,0,0,0,0,0,0
ENSG00000230814,0,0,0,0,0,0,0,0
ENSG00000230815,0,0,0,0,1,0,0,0
ENSG00000230817,0,0,0,0,0,0,0,0
ENSG00000230818,0,0,0,0,0,0,0,0
ENSG00000230819,0,0,0,0,0,0,0,0
ENSG00000230820,0,0,0,0,0,0,0,0
ENSG00000230821,0,0,0,0,0,0,0,0
ENSG00000230823,1,0,2,1,0,0,0,1
ENSG00000230825,1,0,0,0,2,0,0,1
ENSG00000230826,0,0,0,0,0,0,0,0
ENSG00000230828,0,0,0,0,0,0,0,0
ENSG00000230829,0,0,0,0,0,0,0,0
ENSG00000230830,0,0,0,0,0,0,0,0
ENSG00000230831,0,0,0,0,0,0,0,0
ENSG00000230832,2,8,5,1,2,0,1,4
ENSG00000230833,3,0,0,0,0,0,0,0
ENSG00000230834,0,0,0,0,0,0,0,0
ENSG00000230835,0,0,0,0,0,0,0,0
ENSG00000230836,1,0,0,0,2,0,0,0
ENSG00000230837,0,0,0,0,0,0,0,0
ENSG00000230838,0,0,0,0,0,0,17,36
ENSG00000230839,0,0,0,0,0,0,0,0
ENSG00000230840,0,0,0,0,0,0,0,0
ENSG00000230841,0,0,0,0,0,0,0,0
ENSG00000230843,0,0,0,0,0,0,0,0
ENSG00000230844,101,66,94,119,110,64,98,74
ENSG00000230845,0,0,0,0,0,0,0,0
ENSG00000230846,0,0,0,0,0,0,0,0
ENSG00000230847,3.43,7.05,32.82,11.03,48.53,16.65,23.9,18.53
ENSG00000230848,0,0,0,0,0,0,0,0
ENSG00000230849,0,2.73,4.01,4.01,4.74,4.59,5.01,2.01
ENSG00000230851,0,0,0,0,0,0,0,0
ENSG00000230852,0,0,0,0,0,0,0,0
ENSG00000230853,0,0,0,0,0,0,0,0
ENSG00000230854,0,0,0,0,0,0,0,0
ENSG00000230859,0,0,0,0,0,0,0,0
ENSG00000230860,0,0,0,0,0,0,0,0
ENSG00000230863,5.14,2.04,2.11,1.04,3.05,1.02,0,4.04
ENSG00000230864,0,0,0,0,0,0,0,0
ENSG00000230865,0,0,0,0,0,0,0,1
ENSG00000230866,0,0,0,0,0,0,0,0
ENSG00000230867,0,0,0,0,0,0,0,0
ENSG00000230869,13.23,3.77,15.31,4.95,26.04,5.62,6.8,13.23
ENSG00000230870,5,2,1,1,1,0,3,2
ENSG00000230871,0,0,0,0,0,0,0,0
ENSG00000230872,0,0,0,0,0,0,0,1
ENSG00000230873,0,0,0,0,0,0,10,2
ENSG00000230876,0,0,0,0,0,0,8,1
ENSG00000230879,0,0,0,0,0,0,0,0
ENSG00000230881,0,0,0,0,0,0,0,0
ENSG00000230882,14,69,31,5,12,3,2,0
ENSG00000230886,0,0,0,0,0,0,0,0
ENSG00000230889,0,0,1,0,0,0,0,0
ENSG00000230891,0,0,0,0,0,0,0,0
ENSG00000230894,0,0,1,0,0,0,0,0
ENSG00000230896,6,19,14,19,23,13,17,21
ENSG00000230897,1.24,4.23,2.46,0,6.07,3.61,0,4.42
ENSG00000230898,0,0,0,0,0,0,0,0
ENSG00000230899,0,0,0,0,0,0,0,0
ENSG00000230902,0,0,0,0,0,0,0,0
ENSG00000230904,0,0,0,0,0,0,0,0
ENSG00000230908,0,1,0,0,0,0,0,0
ENSG00000230910,7,1,10,1,3,0,1,3
ENSG00000230911,0,0,0,0,0,0,0,0
ENSG00000230912,1,0,1,0,0,0,0,1
ENSG00000230913,0,0,0,0,0,0,0,0
ENSG00000230914,0,0,1,0,0,0,0,0
ENSG00000230916,0,0,0,0,0,0,0,0
ENSG00000230918,0,0,0,0,0,0,0,0
ENSG00000230920,0,0,0,0,0,0,0,0
ENSG00000230921,0,0,0,0,0,0,0,0
ENSG00000230922,8,1,1,1,1,2,2,0
ENSG00000230923,7,0,0,0,0,0,0,0
ENSG00000230926,0,0,0,0,0,0,0,0
ENSG00000230927,0,0,0,0,0,0,0,0
ENSG00000230928,0,2,0,0,2,0,0,1
ENSG00000230929,0,0,0,0,0,0,0,0
ENSG00000230931,0,0,0,0,0,0,0,0
ENSG00000230932,0,0,0,0,0,0,0,0
ENSG00000230934,0,0,0,0,0,0,0,0
ENSG00000230935,0,0,0,0,0,0,0,0
ENSG00000230936,0,0,0,0,0,0,0,0
ENSG00000230937,87,18,17,24,6,0,0,5
ENSG00000230941,0,0,0,0,0,0,0,0
ENSG00000230942,0,0,0,0,0,0,0,0
ENSG00000230943,0,0,0,0,15,22,4,3
ENSG00000230944,0,0,0,0,0,0,0,0
ENSG00000230945,0,0,0,0,0,0,0,0
ENSG00000230946,0,0,0,0,0,0,0,0
ENSG00000230947,0,0,0,0,0,0,0,0
ENSG00000230948,0,0,0,1,1,0,0,0
ENSG00000230950,0,0,0,0,0,0,0,0
ENSG00000230951,0,0,0,0,0,0,0,0
ENSG00000230952,0,0,0,0,0,0,0,0
ENSG00000230953,0,0,0,0,0,0,0,0
ENSG00000230955,1,0,1,2,2,1,0,2
ENSG00000230956,0,0,0,0,0,0,0,0
ENSG00000230958,0,0,0,0,0,0,0,0
ENSG00000230960,0,0,0,0,0,0,0,0
ENSG00000230962,0,0,0,0,0,0,0,0
ENSG00000230964,0,0,0,0,0,0,0,0
ENSG00000230965,0,0,0,0,0,0,0,0
ENSG00000230967,0,0,0,0,0,0,0,0
ENSG00000230968,0,0,0,1,0,0,0,0
ENSG00000230969,0,0,0,0,0,0,0,3
ENSG00000230970,0,0,0,0,0,0,0,0
ENSG00000230971,0,0,0,0,0,0,0,0
ENSG00000230972,0,0,0,0,0,0,0,0
ENSG00000230973,0,0,0,0,0,0,0,0
ENSG00000230975,0,0,0,0,0,0,0,0
ENSG00000230977,0,0,0,0,0,0,0,0
ENSG00000230978,0,0,0,0,0,0,0,0
ENSG00000230979,4.86,3.27,3.71,5.91,5.14,5.82,5.66,7.9
ENSG00000230980,0,0,0,0,0,0,0,0
ENSG00000230982,0,0,0,0,0,0,0,0
ENSG00000230986,0,0,0,0,0,0,0,0
ENSG00000230987,0,0,0,0,0,0,0,0
ENSG00000230988,0,0,0,0,0,0,0,0
ENSG00000230989,3082,3839,2408,2652,2862,2430,2137,2456
ENSG00000230990,0,0,0,0,0,0,1,0
ENSG00000230991,0,0,0,1,0,0,0,0
ENSG00000230992,1,0,1,5,11,11,5,2
ENSG00000230993,0,0,0,0,0,0,0,0
ENSG00000230994,0,0,0,0,0,0,0,0
ENSG00000230997,0,0,0,0,0,0,0,0
ENSG00000230999,0,0,0,0,0,0,0,0
ENSG00000231001,0,0,0,0,0,0,0,0
ENSG00000231004,0,0,0,0,0,0,0,0
ENSG00000231005,0,0,0,0,0,0,0,0
ENSG00000231006,1.18,1.1,3.41,0,0,1.12,2.24,3.54
ENSG00000231007,345.99,238.8,247.1,246.55,82.51,171.52,96.31,75.04
ENSG00000231009,0,0,0,0,0,0,0,0
ENSG00000231010,0,0,0,0,0,0,0,0
ENSG00000231011,0,0,0,0,0,0,0,0
ENSG00000231013,1,0,2,1,13,0,3,6
ENSG00000231015,0,0,0,0,0,0,0,0
ENSG00000231017,0,0,0,0,0,0,0,0
ENSG00000231018,0,0,0,0,0,0,0,0
ENSG00000231019,0,0,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0,0,0
ENSG00000231022,0,0,0,0,0,0,0,0
ENSG00000231023,0,0,0,0,0,0,0,0
ENSG00000231024,0,0,0,0,0,0,0,0
ENSG00000231026,0,0,0,0,0,0,0,0
ENSG00000231028,1,1,1,1,1,4,1,3
ENSG00000231029,0,0,0,0,0,0,0,0
ENSG00000231031,0,0,0,1,0,0,0,0
ENSG00000231032,0,0,0,0,0,0,0,0
ENSG00000231034,0,0,0,0,0,0,0,0
ENSG00000231035,0,0,0,0,0,0,0,0
ENSG00000231039,0,0,0,0,0,0,0,0
ENSG00000231040,0,0,0,0,0,0,0,0
ENSG00000231043,18.81,13.86,18.34,13.92,10.38,12.72,5.76,30.28
ENSG00000231046,0,0,0,0,0,0,0,0
ENSG00000231047,0,0,0,0,0,0,0,0
ENSG00000231049,0,0,0,0,0,0,0,0
ENSG00000231050,3,1,2,1,12,8,4,4
ENSG00000231051,0,0,0,0,0,0,0,0
ENSG00000231052,0,0,0,0,0,0,0,0
ENSG00000231053,0,0,0,0,0,0,0,0
ENSG00000231054,0,0,0,0,0,0,0,2
ENSG00000231056,0,0,0,0,0,0,0,0
ENSG00000231057,0,0,4,1,1,5,0,0
ENSG00000231058,0,0,0,0,0,0,0,0
ENSG00000231060,0,0,0,0,0,0,0,0
ENSG00000231061,0,0,0,0,0,0,0,0
ENSG00000231062,0,0,0,0,0,0,0,0
ENSG00000231063,0,0,0,0,0,0,0,0
ENSG00000231064,37,31,20,26,30,9,13,15
ENSG00000231066,6.01,3,0,0,0,0,0,4.02
ENSG00000231068,0,0,0,0,0,0,0,0
ENSG00000231069,0,0,0,0,0,0,0,0
ENSG00000231070,0,0,0,0,0,0,0,0
ENSG00000231071,0,0,0,0,0,0,0,0
ENSG00000231072,0,0,0,0,0,0.96,0,0
ENSG00000231073,2,0,0,0,0,0,0,0
ENSG00000231074,710,666,636,590,584,418,393,750.94
ENSG00000231078,0,0,0,0,0,0,0,0
ENSG00000231079,0,0,2,0,0,1,0,1
ENSG00000231080,0,0,0,0,0,0,0,0
ENSG00000231081,0,0,0,0,4,0,2,1
ENSG00000231082,0,0,0,0,0,0,0,0
ENSG00000231083,0,0,0,0,0,0,0,0
