gene_id,heart28_0,heart28_2,heart28_4,heart28_10,heart28_15,heart28_20,heart28_40,heart28_60
ENSG00000129493,611,821.05,1183.75,945.54,807,1478,1161.77,1747.8
ENSG00000129514,0,20,1400,27,186,39,1,0
ENSG00000129515,1811,1974.92,2604.43,2327.58,2091.45,1946.93,1748.01,1711.84
ENSG00000129518,763,760,1011,575,738,415,405,569
ENSG00000129521,329,303,665,1012,1356,1071,7413,912
ENSG00000129534,3723,3317,3894,241,633,362,363,431
ENSG00000129535,5,11,20,41,16,16,15,28
ENSG00000129538,1,3,19,11,71,135,377,300
ENSG00000129559,2303.23,2648.27,2749.18,2489.28,2213.71,2084.85,1695.47,2277.5
ENSG00000129562,711,1548,1304,1053,1157,1197,934,1072
ENSG00000129566,109,465,631,346,423,549,312,567
ENSG00000129595,222,153,1175,655,858,1107,967,936
ENSG00000129596,242,261,225,224,205,60,26,92
ENSG00000129625,1260,1651,1639,1771,1440,1973,3039,2907
ENSG00000129636,502,855,1415,1827,1483,1450,1436,1674
ENSG00000129646,21,121,112,107,88,43,54,74
ENSG00000129654,30,454,419,27,38,10,0,2
ENSG00000129657,994,2765.94,3913.99,2096.92,2085.17,2128.27,1638.08,2113.31
ENSG00000129667,190,441,266,189,173,122,67,62
ENSG00000129673,2,1,1,0,1,1,2,1
ENSG00000129675,227,426,287,154,226,490,307.31,543
ENSG00000129680,1891,1116,1060,603,680,850,647,649
ENSG00000129682,1059,1780,1035,1366,1011,800,1402,1977
ENSG00000129691,1150,1760,3852,2078,2951,1856,1643,2274
ENSG00000129696,224,765,540,364,313,372,217,346
ENSG00000129744,0,0,2,1,1,2,0,0
ENSG00000129749,3,15,42,4,3,3,4,6
ENSG00000129757,62,141,444,2312,3135,839,1549,732
ENSG00000129810,1008,957,1045,76,205,184,117,124
ENSG00000129816,0,0,0,0,0,0,0,0
ENSG00000129824,0,3,1,2,2,0,0,5
ENSG00000129845,0,0,0,0,0,0,0,0
ENSG00000129862,0,0,0,0,0,0,0,0
ENSG00000129864,0,0,0,0,0,0,0,0
ENSG00000129873,0,0,0,0,0,0,0,0
ENSG00000129910,4,4,3,19,14,10,12,2
ENSG00000129911,214,931,761,751,464,420,314,386
ENSG00000129925,512.59,1654.18,1445.35,1671.95,1782.42,1639.92,1252.53,1840.13
ENSG00000129932,62,289,190,106,99,100,80,111
ENSG00000129933,315,960,1198,1282,1380,993,992,1123
ENSG00000129946,15,138,441,1208,1669,659,1000,1178
ENSG00000129951,191,741,1651,993,1074,476,189,171
ENSG00000129965,0,1,2.08,0,0,0,0,0
ENSG00000129968,220,1119,1092.73,1342,1308,977,931.94,1294
ENSG00000129988,5,5,4,0,87,2,0,0
ENSG00000129990,17,7,6,1,0,3,0,0
ENSG00000129991,288,145,223,1558,837,3887,7774,6065
ENSG00000129993,21,8,19,169,86,12,21,50
ENSG00000130005,50,244,416,1237,928,808,636,686
ENSG00000130021,916,1483,1429,1888,1250,1057,907,1094
ENSG00000130023,115,205,269,216,226,99,66,165
ENSG00000130024,1282.95,3209.97,2864.97,2052,1968.03,2044,2185,2708.99
ENSG00000130032,133,149,159,879,510,402,804,1270
ENSG00000130035,89.25,329.37,264.23,306.16,303.3,237.71,51.49,49.95
ENSG00000130037,7.34,90.02,65.91,501.52,404.09,759.66,673.51,419.05
ENSG00000130038,38,62,38,7,35,25,9,13
ENSG00000130045,7,1,1,3,2,3,5,3
ENSG00000130052,69,121,134,50,222,116,98,110
ENSG00000130054,462,225,240,10,8,21,25,242
ENSG00000130055,332,112,197,2,10,6,2,4
ENSG00000130066,459,698,820,445,1045,1172,860,2275
ENSG00000130119,841,1452,1179.94,734,516,804,388,778
ENSG00000130147,1330,2395,3645,2833,2360,3266,2364,2074
ENSG00000130150,471,436,482,280,255,257,285,312
ENSG00000130158,398,882,983,491,978,492,463,725
ENSG00000130159,223,516,329,1279,751,683,903,938
ENSG00000130164,1821,3467,3992,3087,2069,5320,2601,3725
ENSG00000130165,617,1180,1058,741,634,549,468,603
ENSG00000130167,0,0,0,0,0,0,0,0
ENSG00000130173,0,0,0,2,33,1,2,2
ENSG00000130175,3422,6873.88,9357,5865,5153,3942,3292,4054
ENSG00000130176,150,511,721,2333,2550,11780,6208,4169
ENSG00000130177,1567,2134,2206,1136,1270,963,711,1099
ENSG00000130182,1135,1678,835,4,2,1,4,5
ENSG00000130193,42,145,173,292,210,123,182,265
ENSG00000130202,1409,5435,6745,2421,3124,3835,1632,2053
ENSG00000130203,3149,6153,10896,6189,8566,5199,2130,3706
ENSG00000130204,1584.46,4336.86,2549.38,2632.33,1241,1081,816,907.72
ENSG00000130208,164.96,446.96,607.99,284,862.99,98,35.98,84.99
ENSG00000130222,4,4,47,96,113,120,64,85
ENSG00000130224,577,252,341,351,651,531,633,451
ENSG00000130226,193,115,94,28,67,28,9,10
ENSG00000130227,4077,5273,5279,3693,2988,2863,3159,4054
ENSG00000130234,0,2.31,5.7,96,81,439.65,146.39,454.05
ENSG00000130244,19,56,57,80,117,78,94,144
ENSG00000130254,2953.06,2399.26,2138.7,1198.05,1154.89,916.12,770.79,1541
ENSG00000130255,4092,6885,5278,7431,6371,3751.05,4731.49,4450.83
ENSG00000130270,44,71,239,267,122,73,79,62
ENSG00000130283,38.94,78.27,42.48,274.78,94.97,52.65,90.25,77.84
ENSG00000130287,131,493,479,1,5,0,1,1
ENSG00000130294,5344,5535,2820,1670,1307,3091,6975,6692
ENSG00000130299,415,670,560,579,328,233,194,284
ENSG00000130300,0,3,33,89,534,54,119,1125
ENSG00000130303,353,495,424,656,1503,475,341,558
ENSG00000130304,63,145,266,821,610,294,629,627
ENSG00000130305,348.27,850.97,665.73,547.29,341.04,459.45,348.66,345.27
ENSG00000130307,71.37,123,93,3,21,2,1,14
ENSG00000130309,687,2798,2552,2575,2871,4072,2400,3157
ENSG00000130311,544,993,971,897,730,1193,683,1236
ENSG00000130312,514,632,531,1203,616,799,800,1258
ENSG00000130313,169,737,661,1081,801,518,438,564
ENSG00000130332,441,1276,955,717,634,490,328,485
ENSG00000130338,495,939,1771,1193,888,1341,808,1292
ENSG00000130340,1105,1941,1360,1630,1470,1745,1699,1896
ENSG00000130347,148,211,169,314,165,195,130,138
ENSG00000130348,710,571,632,844,573,474,476,583
ENSG00000130349,384,256,248,455,307,300,247,305
ENSG00000130363,91,192,403,696,417,417,480,661
ENSG00000130368,5,0,0,0,1,0,0,1
ENSG00000130377,0,0,0,0,0,0,0,0
ENSG00000130382,736,2186,2430,3797,2509,1756,2664,3178
ENSG00000130383,0,0,0,126.8,35.31,11,81.3,27.8
ENSG00000130385,0,0,0,0,0,0,0,0
ENSG00000130396,5731,8214,9548,6707,7255,5357,3611,4766
ENSG00000130402,4074.38,10603.09,7155,7484.69,7205.55,8839.6,4485.35,5692.15
ENSG00000130413,486,497,414,266,309,205,328,366
ENSG00000130414,1174,1632,1640,3703,2507,2264,1929,2583
ENSG00000130427,2,2,2,4,75,0,1,1
ENSG00000130429,417.4,926.26,707.27,352.79,753.39,1307.39,515,726.26
ENSG00000130433,2,15,38,401,167,93,35,14
ENSG00000130449,638,1308,1438,464,561,768,408,460
ENSG00000130475,209,251,177,49,39,20,19,22
ENSG00000130477,1954,866,307,17,12,59,31,9
ENSG00000130479,510,1537,1288,946,775,738,739,849
ENSG00000130487,0,2,0,16,13,4,3,4
ENSG00000130489,9.15,117,94.83,204.08,136,210,108,126.74
ENSG00000130508,4043,9592,15399,6113,9401,11840,5828,9416
ENSG00000130511,120,667,868.75,1232,1605,959,1036.02,1485.99
ENSG00000130513,6,8,30,90,137,632,173,61
ENSG00000130517,365,510,262,1785,1396,1525,2015,2039
ENSG00000130518,2,5,44,15,80,10,15,42
ENSG00000130520,1272,3465,3207,2353,1911,1707,1085,1515
ENSG00000130522,409,1698,2070,1887,2131,2261,2162,2408
ENSG00000130528,93,86,216,8776,3844,4213,6483,4226
ENSG00000130529,35,126,215,1321,1209,796,1131,689
ENSG00000130538,0,0,0,0,0,0,0,0
ENSG00000130540,117,141,184,173,251,105,59,13
ENSG00000130544,151,305,348,198,217,193,178,268
ENSG00000130545,37,73,147,8,61,15,11,15
ENSG00000130558,1136,1792,493,23,31,33,35,21
ENSG00000130559,1412,2510,2809,2060,2025,2221,1846,2275
ENSG00000130560,799,1187,1029,1122,729,694,847,1020
ENSG00000130561,0,0,0,1,1,0,0,0
ENSG00000130584,203,684,981,1217,832,470,546,864
ENSG00000130589,85,496,377,138,311,339,127,255
ENSG00000130590,43,54,53,192,142,107,111,140
ENSG00000130592,0,2.46,3,0,87,41.89,48.81,118.33
ENSG00000130595,1,0,2,229,189,26,133,78
ENSG00000130598,0,0,0,28,14,2,8,2
ENSG00000130600,336,198,7134,11825,170839,142781,233218,209235
ENSG00000130612,0,0,1,5.11,0,0,2.51,6
ENSG00000130635,416,8959,14489,13627,38132,87459,44471,41330
ENSG00000130638,2311.92,4439.7,4339.59,3709.94,2946.92,2371.69,2575.91,2992.73
ENSG00000130640,771,1656,1512,1604,1525,1176,1042,1588
ENSG00000130643,3,5,9,33,39,28,45,33
ENSG00000130649,0,0,4,14,10,13,25,28
ENSG00000130653,3,11,24,56,74,29,47,76
ENSG00000130656,0,0,0,0,0,0,0,0
ENSG00000130669,477,2129,2271,2511,2457,1415,1446,1510
ENSG00000130675,0,26,47,5,3,5,1,2
ENSG00000130684,263,355,501,443,570,329,524,541
ENSG00000130695,854,1414,1564,1090,731,645,564,661
ENSG00000130699,1529,1105,1152,605,536,354,382,558
ENSG00000130700,1,13,508,1321,1061,507,341,423
ENSG00000130701,5,3,28,1,12,0,0,0
ENSG00000130702,422,2084,3230,3087,6179,4485,4487,6705
ENSG00000130703,573,716.49,893,1683,1310.68,1314,1562,1421
ENSG00000130706,1772,2651,1870,1059,931,1053,633,1133
ENSG00000130707,655,1647,3254,1803.99,1948,780,1925.83,2505
ENSG00000130711,0,0,1,40,1,5,4,1
ENSG00000130713,1253,1763,1541,907,716,513,389,643
ENSG00000130714,201,690,747,863,848,651,655,743
ENSG00000130717,314,1414,1182,625,684,515,605,1034
ENSG00000130720,28,53,107,3,13,16,16,4
ENSG00000130723,4006,8467,12224,11683,9729,9856,10979,11361
ENSG00000130724,1367,880,1154,1687,1237,994,1042,1197
ENSG00000130725,1035.93,2159.41,1793.35,1786.4,1340.52,1504.57,1225.47,1418.65
ENSG00000130726,5866,22359,15885,11862,7497,5572,5875,6896
ENSG00000130731,223,479,376,548,586,391,438,443
ENSG00000130733,243,683,652,727,819,828,777,699
ENSG00000130734,106,610,469,760,496,667,504,627
ENSG00000130741,13993.85,19772.38,15712.15,14250.81,13073.46,8415.42,10028.02,8971.3
ENSG00000130748,24,193,132,141,155,115,84,148
ENSG00000130749,1503,3439,3531,1136,1434,904,934,1475
ENSG00000130751,11,35,68,89,74,76,45,41
ENSG00000130755,1,7,0,2,31,13,5,21
ENSG00000130758,112,389,385,503,340,285,310,463
ENSG00000130762,113,658,577,292,303,156,55,59
ENSG00000130764,1087,1933,1755,2145,1341,1277,1648,1614
ENSG00000130766,170,549,407,637,527,1210,383,790
ENSG00000130768,582,278,365,136,71,58,21,58
ENSG00000130770,2550,1377,1355,1754,1509,1638,1675,1663
ENSG00000130772,138,366,372,327,241,206,164,231
ENSG00000130775,118,224,153,9,7,11,2,6
ENSG00000130779,1081,2057,2097,1471,1645,1963,1515,2497
ENSG00000130783,6,2,6,19,15,6,10,12
ENSG00000130787,141,383,313,253,418,276,364,1014
ENSG00000130803,869,1184,1228,827,800,638,666,805
ENSG00000130810,878,1430.9,1013.92,917.21,526.08,363.85,370,346
ENSG00000130811,2658,3509,3026,3354,2578,2013,2052,2395
ENSG00000130812,2,3,2,11,311,150,21,39
ENSG00000130813,297,217,47,21,292,216,135,367
ENSG00000130816,6174,7501,7155,1768,2196.15,2122,1262,3226
ENSG00000130818,957,1400,1476,861,1001,576,753,788
ENSG00000130821,1324,1651,2728,2529,3491,2394,14048,3039
ENSG00000130822,13,7,34,377,761,392,2838,1764
ENSG00000130826,3957,5003,3445,1734,1137,837,760,1076
ENSG00000130827,192,579.09,831,1082,1424.42,1837,1598,2180
ENSG00000130829,8,22,25,112,818,13,3,5
ENSG00000130830,106,276,171,964,516,276,325,407
ENSG00000130844,1202,989,1510,441,398,228,317,302
ENSG00000130856,304,523,634,385,294,300,305,446
ENSG00000130876,26,27,8,1,1,1,1,1
ENSG00000130881,162.63,1048.06,582.65,384.57,556.85,330,295.59,752
ENSG00000130921,365,430,458,565,445,450,500,493
ENSG00000130935,3157.99,2874.96,2990,1191.92,935.98,751,685.97,961.94
ENSG00000130939,3202,4008,4392,3573,3178,2488,3217,3125.01
ENSG00000130940,120,198,150,2077,1269,3128,2573,2063
ENSG00000130943,0,1,2,2,3,5,1,7
ENSG00000130948,0,0,1,7.65,1.63,1.35,0,4
ENSG00000130950,0,0,2.98,2,9.33,0,0.5,0
ENSG00000130956,355,417,595,1199,958,1267,1175,1478
ENSG00000130957,0,0,2,0,1,0,0,1
ENSG00000130958,123,307,480,817.36,714.89,408.26,313.97,294
ENSG00000130962,327,171.95,274.71,307.94,340.41,341.13,347.94,315.24
ENSG00000130985,7266,16877,16335,11658,10858,10243,7414,10829
ENSG00000130988,3,1,6,45,163,54,74,159
ENSG00000130997,31.35,16.03,21.19,44,53,10.27,35.87,41.66
ENSG00000131002,0,0,0,1,0,0,1,0
ENSG00000131007,0,0,0,0,0,0,0,0
ENSG00000131013,1923,1441,1788,921,919,918,816,940
ENSG00000131015,0,1,0,0,3,23,8,7.69
ENSG00000131016,6068,5083,5062,2519,7200,6698,2186,2418
ENSG00000131018,57,452,416,1381,1214,3349,2368,5172
ENSG00000131019,19,50.45,36.66,56.77,49.37,53.75,14.84,46
ENSG00000131023,874,1204,1531,504,643,549,568,783
ENSG00000131037,117,197,116,32,296,78,50,58
ENSG00000131042,0,0,0,0,0,0,0,0
ENSG00000131043,296,1293,1061,1008,857,878,627,1124
ENSG00000131044,0,3,6,7,2,1,3,0
ENSG00000131050,0,0,0,0,0,0,0,0
ENSG00000131051,5089.95,5853,7163.98,3127,3588.98,1825,2023,2313
ENSG00000131055,0,0,0,10,2,3,1,0
ENSG00000131059,0,0,0,0,0,0,0,0
ENSG00000131061,132,146,122,112,69,78,70,118
ENSG00000131067,151,448,537,825,679,771,455,478
ENSG00000131068,0,0,0,0,0,0,0,0
ENSG00000131069,486,259,399,2116,1701,1321,1551,1775
ENSG00000131080,184,86,136,123,168,443,257,352
ENSG00000131089,850,640,874,1928,1821,3263,3183,2243
ENSG00000131094,55,76,149,393,218,26,236,1271
ENSG00000131095,10,11,15,28,32,36,48,268
ENSG00000131096,10,10,10,9,1,0,3,2
ENSG00000131097,0,0,0,0,1,0,0,0
ENSG00000131100,1358,2015.99,1696,1682,1373,1915,1920,2004
ENSG00000131115,514,555,771,413,423,274,299,418
ENSG00000131116,101,545,784,988,955,670,547,983
ENSG00000131126,0,1,1,0,0,0,0,0
ENSG00000131127,683.82,535,989,358.01,290,106,183,163
ENSG00000131142,4,0,1,1,1,0,0,0
ENSG00000131143,3594,5441,4740,8887,5984,5998,5435,6002
ENSG00000131148,389,1234,894,767,626,578,466,680
ENSG00000131149,1857,2654,3639,5272,4789,3061,3827,2509
ENSG00000131152,1.05,1.53,2.48,3.92,0,0,9.5,0
ENSG00000131153,983,1562,1336,133,450,279,122,591
ENSG00000131165,408,1907,1683,1496,1465,1352,1141,1418
ENSG00000131171,1585,850,1532,1121,1207,1379,823,882
ENSG00000131174,1074,1272,943,2939,2043,2461,2506,3561
ENSG00000131183,0,0,0,0,1,0,0,0
ENSG00000131187,7,9,8,35,176,40,20,26
ENSG00000131188,19,70,70,141,97,77,98,103
ENSG00000131196,95,384,1225,459,577,453,263,313
ENSG00000131203,288,7,83,0,0,0,0,1
ENSG00000131233,0,0,0,0,0,0,0,0
ENSG00000131236,5721,8513.98,7051,2429,3435.19,5852,2167,2656
ENSG00000131238,2577,4706,4605,929,1078,727,606,1081
ENSG00000131242,1228,1383,1672,904,659,99,107,59
ENSG00000131263,1463,1970,2352.92,1325,1546.89,1746,1567.83,1722
ENSG00000131264,4,0,0,0,0,0,0,0
ENSG00000131269,843,1113,1305,1635,1090,806,1117,886
ENSG00000131323,296,852,1062,1511,1130,1280,583,1242
ENSG00000131351,255,444,354,126,172,124,70,257
ENSG00000131355,0,0,0,0,0,0,0,0
ENSG00000131368,562,842,986,2198,1414,1093,1047,1143
ENSG00000131370,228,237,1091,897,1421,1425,761,640
ENSG00000131373,668,868,797,188,274,259,205,255
ENSG00000131374,826,1810,2991,3532,2597,1611,1759,2420.3
ENSG00000131375,416,661,1175,836,851,667,925,1335
ENSG00000131378,79,50,559,1924,2268,5092,1659,1323
ENSG00000131379,0,0,0,3,4,2,1,6
ENSG00000131381,628,1483,1549,1153,1188,1022,849,1638
ENSG00000131386,1,1,81,12,22,36,7,2
ENSG00000131389,3986,3630,4543,879,845,2081,465,2065
ENSG00000131398,164,173,317,970,547,491,546,391.35
ENSG00000131400,1,4,7,9,8,1,5,3
ENSG00000131401,0,0,0,0,0,0,0,0
ENSG00000131408,209,766,588,445,424,523,730,1341
ENSG00000131409,187,311,300,395,656,556,373,395
ENSG00000131435,32,112,150,264,415,445,578,453
ENSG00000131437,724,892,1049,327,375,351,298,418
ENSG00000131446,469,1916,1947,1345,1720,1812,1465,1709
ENSG00000131459,2393,2324,1014,1217,605,1693,343,101
ENSG00000131462,1419.39,2226.59,2246.71,1087.49,1089.07,1208.3,985.37,999.06
ENSG00000131467,7625,8656,6958,2210,1960,2106,1106,2152
ENSG00000131469,6632,11570,8831,11394,10367,7007,9345,8374
ENSG00000131470,621,623,734,60,147,146,54,221
ENSG00000131471,18,28,46.94,127.41,198.16,482.36,139.93,154.91
ENSG00000131473,9196,13834,14942,5689,5826,7288,2867,4034
ENSG00000131475,827,1961,1656,1263,1037,959,650,1025
ENSG00000131477,135,102,77,113,644,267,103,109
ENSG00000131480,46,66,54,102,70,30,40,21
ENSG00000131482,0,0,0,0,6,0,0,0
ENSG00000131484,0,1.26,1.4,3,1.31,1.26,0,1.78
ENSG00000131495,290,814,814,1352,920,901,842,817
ENSG00000131503,2687.78,2316.93,3196.05,988.84,1387.56,1374.02,998.96,1553.45
ENSG00000131504,3833,7353,5533,1722,2072,2009,1491,2932
ENSG00000131507,1627,2104,2859,2554,2861,3041,2609,3200
ENSG00000131508,1892.1,2895.35,3115.31,2421.03,2312.55,2008.67,2047,2526.34
ENSG00000131538,0,0,0,0,0,0,0,0
ENSG00000131548,0,0,0,0,0,0,0,0
ENSG00000131558,1413,1982,3122,2140,2027,1460,1422,1391
ENSG00000131584,104,445,495,778,1035,741,425,1211
ENSG00000131591,56,234,277,101,187,99,67,109
ENSG00000131620,197,63,116,17,367,284,150,143
ENSG00000131626,1959,3225,2452,1567,1356,1158,1078,1082
ENSG00000131634,0,2,0,14,290,153,89,190
ENSG00000131650,28,64,102,37,49,15,5,0
ENSG00000131652,334,1011,878,612,452,279,309,335
ENSG00000131653,1382,3371,2454,3496,2849,2363,1887,2467
ENSG00000131668,23,13,4,4,8,2,0,0
ENSG00000131669,136,260,468,251,358,258,314,481
ENSG00000131686,0,0,0,0,0,0,0,0
ENSG00000131697,125,434,493,319,304,135,94,186
ENSG00000131711,6785.98,7392,13389,3287,5824,23841,7433,12846
ENSG00000131721,0,0,0,0,0,0,0,0
ENSG00000131724,593,2060,2164,1228,1512,2840,1323,1565
ENSG00000131725,945,693,746,525,397,763,695,840
ENSG00000131730,5,36,16,1160,877,1373,3270,3743
ENSG00000131732,855,880,827,318,411,280,211,262
ENSG00000131737,0,0,0,0,0,1,0,0
ENSG00000131738,0,0,0,0,0,0,0,0
ENSG00000131746,11,218,20,1,0,0,1,0
ENSG00000131747,16039,18047,21484,1292,4183,2983,3156,1960
ENSG00000131748,280,1111,890,824,830,586,475,744
ENSG00000131759,327,734,568,1391,1633,1426,2294,2120
ENSG00000131771,155,285,164,142,74,26,122,208
ENSG00000131773,521,1215,673,206,267,383,510,684
ENSG00000131778,1359,2351,2623,855,943,575,263,372
ENSG00000131779,128,230.87,339.99,411.52,369,375,347.75,432.7
ENSG00000131781,2,7,21,14,111,27,6,19
ENSG00000131788,570,1298,1531,949,996,1156,844,1671
ENSG00000131791,1049,1176,2673,2268,2088,1956,2129,2009
ENSG00000131797,102,246,237,183,208,79,72,98
ENSG00000131808,0,0,0,0,0,0,0,0
ENSG00000131828,2709,3025,2562,7064,3547,4888,3624,3840
ENSG00000131831,21,28,121,23,59,27,30,64
ENSG00000131844,2871,2572,2265,2657,1757,1565,1220,1804
ENSG00000131845,389,540,661,425,351,337,433,475
ENSG00000131848,81,195,171,134.95,114.97,76,41,157.88
ENSG00000131849,43,93,85,112,116,106,116,141
ENSG00000131864,0,0,0,0,0,0,0,0
ENSG00000131871,580,1014,852,668,707,1029,776,716
ENSG00000131873,1583,2361,2626,1892,4150,4273,2376,1882
ENSG00000131876,2687.28,2407.34,2083.01,962.21,1098.28,798.47,533.67,529
ENSG00000131885,0,2.99,3.68,0,0,0,0,0
ENSG00000131899,660,3200,3129,2038,2067,1536,1279,1954
ENSG00000131910,0,0,0,3,19,4,14,12
ENSG00000131914,42626,49544,56552,2079,547,78,30,52
ENSG00000131931,338,341,226,161,134,130,164,184
ENSG00000131941,503,604,1321,579,855,325,326,215
ENSG00000131943,134,417,481,744,732,718,495,914
ENSG00000131944,46,116,132,68,51,51,25,58
ENSG00000131951,32,36,65,17,11,7,4,1
ENSG00000131966,322,1036,1194,1784,1377,1536,1601,1984
ENSG00000131969,115.6,187.89,18.02,0,0,0,1,3
ENSG00000131979,245,355,454,81,95,32,22,25
ENSG00000131981,35,42,33,453,539,253,856,2904
ENSG00000131982,0,0,0,0,0,0,0,0
ENSG00000132000,7,1,16,3,4,35,126,58
ENSG00000132002,911,3099,2993,1178,1469,1252,1156,1961
ENSG00000132003,489,1550,845,706,531,419,341,546
ENSG00000132004,33,200,215,178,167,110,93,156
ENSG00000132005,130,503,506,409,346,382,315,567
ENSG00000132010,90.02,83.44,67,47.04,49.78,31.02,20.38,12.67
ENSG00000132016,14,49,43,66,72,33,38,112
ENSG00000132017,392,1533,1426,657,689,516,406,484
ENSG00000132024,345,750,701,736,773,875,629,1119
ENSG00000132026,6,8,7,0,1,1,0,0
ENSG00000132031,135,724,638,111,205,205,57,48
ENSG00000132109,254,271,234,183,264,202,231,347
ENSG00000132122,443,883,1206,199,280,94,81,174
ENSG00000132128,537,2086,1928,2855,2966,2514,2262,2349
ENSG00000132141,19,19,55,52,25,18,15,22
ENSG00000132153,1061,3306,3126,2697,1955,1892,1666,2693
ENSG00000132155,1665,3593,3912,2932,2769,3193,3348,5093
ENSG00000132164,50,41,23,4,10,1,0,0
ENSG00000132170,6,9,39,8,105,46,27,31
ENSG00000132182,1432,3050,3439,1850,1334,961,663,745
ENSG00000132185,0,0,0,0,120,13,0,3
ENSG00000132196,634.33,470.12,563.7,305.72,292.12,166.95,173.53,242.82
ENSG00000132199,360,651,813,886,887,386,354,440
ENSG00000132204,0,0,0,0,1,0,0,0
ENSG00000132205,71,471,2626,11116,4708,5805,5777,5394
ENSG00000132207,77.11,332.76,190.1,54.24,137.73,157.72,79.3,102.36
ENSG00000132254,565,974,1060,833,823,722,494,922
ENSG00000132256,686,680.91,994.88,585.94,929.89,1117.98,572.85,866.98
ENSG00000132259,1,23,20,1,1,1,1,4
ENSG00000132274,519,34,81,12,99,327,245,329
ENSG00000132275,228,375,328,530,444,418,445,469
ENSG00000132286,1469,1123.96,1247,794,656,547.18,462,670
ENSG00000132294,1146,1474,1899,1399,1159,1860,1015,1842
ENSG00000132297,2677,562.46,65.94,2,0,0,0,0
ENSG00000132300,2328,3308,3345,2517,1881,2177,1547,1864
ENSG00000132305,3360,3989,3658,5373,3770,4134,3220,3692
ENSG00000132313,1021,1113,1121,863,714,977,736,850
ENSG00000132321,328,368,585,408,467,237,195,304
ENSG00000132323,279,767,745,402,412,373,262,527
ENSG00000132326,120,275,337,231,254,110,193,235
ENSG00000132329,4,1,9,32,238,206,517,1667
ENSG00000132330,833,995.17,596,331.22,275.49,204,132.28,434.82
ENSG00000132334,40,47,45,650,297,562,407,611
ENSG00000132341,13238.33,22635.23,17486.35,8848.3,6888.82,5262.18,3663.15,4559.03
ENSG00000132356,738,774,941,587,1018,1246,984,1306
ENSG00000132357,4,8,19,9,63,81,37,121
ENSG00000132359,656,1529,759,256,398,290,1448,1859
ENSG00000132361,930,2400,1808,3038,1742,2103,1655,1741
ENSG00000132376,65,250,267,121,187,173,127,328
ENSG00000132382,2366,3459,2032,1366,898,760,510,706
ENSG00000132383,2802,6201,6943,3382,2737,1673,2158,2568
ENSG00000132386,176,103,534,1889,2055,862,813,1088
ENSG00000132388,3304,3197,4229,2111,1652,1682,1691,1817
ENSG00000132394,146,487,438,475,423,230,351,520
ENSG00000132405,1306,2343,2668,2223,1637,1191,1391,1750
ENSG00000132406,191,437,611,348,279,216,199,178
ENSG00000132423,127,321,252,169,159,204,128,178
ENSG00000132424,7600,3675,5285,4828,4507,1517,1890,2317
ENSG00000132429,40,52,53,768,354,691,1266,1011
ENSG00000132432,2135,899,811,809,763,902,912,503
ENSG00000132434,360,733,696,470,335,414,223,481
ENSG00000132436,332,690,893,182,321,166,127,366
ENSG00000132437,0,5,3,11,165,0,0,0
ENSG00000132446,0,0,0,0,0,0,0,0
ENSG00000132463,3361,4657,4320,5842,3772,3748,3726,3196
ENSG00000132464,0,0,0,3,10,82,65,162
ENSG00000132465,1,0,0,0,0,0,0,0
ENSG00000132466,6225,5153,6915,3247,3024,3453,3417,3794
ENSG00000132467,2118,1854,1589,865,718,805,565,895
ENSG00000132470,47,35,40,26,176,35,135,185
ENSG00000132471,1025,1704,1501,2846,1944,2448,2528,2148
ENSG00000132475,6335.98,15124.93,15413.97,3836,7221,3037.97,2260.97,3076
ENSG00000132478,349,918,1029,678,725,592,637,960
ENSG00000132481,28,51,31,189,116,472,182,348
ENSG00000132485,5429,3144,3895,1586,1581,1054,978,1378
ENSG00000132507,6596.52,18516.62,9525.75,5501.5,4436.79,4813.35,2955.56,4027.86
ENSG00000132510,569,1528,2873,5959,4387,2682,4362,2068
ENSG00000132514,0,0,3,0,3,1,0,0
ENSG00000132517,0,1,3,0,2,2,0,0
ENSG00000132518,1,5,6,23,27,2,14,8
ENSG00000132522,2148,1001.49,931,451,531,343,408.87,951
ENSG00000132530,1,1,4,0,4,30,13,38
ENSG00000132535,617,947,1241,1517,1519,799,1072,1032
ENSG00000132541,703,594,560,400,325,179,181,167
ENSG00000132549,564,954,1655,845,949,1257,1235,1827
ENSG00000132554,1,7,35,59,70,22,16,21
ENSG00000132561,201,194,320,2025,3018,1738,2914,6057
ENSG00000132563,259,468,531,596,567,1289,1249,2209
ENSG00000132570,100.98,194.88,160.76,218.65,118.98,182.31,110.69,207.45
ENSG00000132581,357,815,764,554,698,648,379,628
ENSG00000132589,2266,3351,4465,3609,2687,2924,2688,4159
ENSG00000132591,874,1730,1411,1095,913,860,587,1024
ENSG00000132600,479,959,961,611,539,377,397,501
ENSG00000132603,1061,1851,1232,526,420,384,247,439
ENSG00000132604,743,1301,1300.89,1217,1067,768,793.99,1024
ENSG00000132612,589.26,1636.56,1314.06,1072.34,785.91,826,880.76,1283.74
ENSG00000132613,778,2248,1562,5004,3387,2016,3993,4542
ENSG00000132622,84,115,115,35,222,29,37,106
ENSG00000132623,441,538,650,346,185,113,95,135
ENSG00000132631,0,0,0,0,0,0,0,0
ENSG00000132635,251,398,833,990,1017,470,324,451
ENSG00000132639,14,10,9,28,92,136,101,143
ENSG00000132640,1301,2179,3378,1056,1013,620,656,937
