gene_id,heart42_0,heart42_2,heart42_4,heart42_6,heart42_10,heart42_15,heart42_20,heart42_40,heart42_60
ENSG00000142538,0,0,2,1,1,0,1,0,0
ENSG00000142539,0,0,0,3.26,0,5.34,0,0,0
ENSG00000142541,31141,63289.36,55828.89,44609.16,53217.16,38921.73,26283.96,23792.92,22523.04
ENSG00000142544,70,76,66,63,142,96,78,32,29
ENSG00000142546,566,954,888,724,732,807,725,413,432
ENSG00000142549,965,1742,1928.88,1232,1052,396,344.89,123,46
ENSG00000142552,100,167,165,146,229,148,337,327,959
ENSG00000142556,720,784,881,801,558,609,375,521,477
ENSG00000142583,0,0,0,0,1,2,9,4,10
ENSG00000142599,2453,2752,5896,6540.22,7594,5288,5405,4109,3526
ENSG00000142606,1,4,1,4,3,7,3,1,3
ENSG00000142609,1,6,4,1,3,12,1,1,0
ENSG00000142611,10,7,35,46,153,824,768,1403,767
ENSG00000142615,0,0,1,0,0,0,0,0,0
ENSG00000142619,15,21,27,8,3,7,0,0,0
ENSG00000142621,23,43,83,103,141,102,42,10,9
ENSG00000142623,18,6,4,17,30,14,5,5,3
ENSG00000142627,1218,2815,574,901.56,1478,746,2834,1001,640
ENSG00000142632,273,289,338,133,203,206,135,40,112
ENSG00000142634,326,704,540,355,551,550,559,242,348
ENSG00000142655,421,577,530,610,895,510,558,359,295
ENSG00000142657,6701,6983,6475,5002,4013,4400,3262,2151,1932
ENSG00000142661,6,5,9,4,15,34,23,9,71
ENSG00000142669,823,1480,1376,1121,1651,1367,3119,821,1017
ENSG00000142675,163,393,579,675,568,456,431,172,128
ENSG00000142676,13134,21036,20069,16004,20176,15971,9753,8249,7242
ENSG00000142677,9,4,3,2,9,8,1,0,16
ENSG00000142684,184,324,213,187,329,146,182,101,91
ENSG00000142686,251,249,313,195,61,272,356,356,454
ENSG00000142687,1281,1615,2931,2798,2850,2927,2933,2270,2301
ENSG00000142694,68,156,338,544,584,282,303,153,186
ENSG00000142698,112,64,19,4,0,0,0,0,1
ENSG00000142700,0,3,3,8,0,4,0,0,1
ENSG00000142731,1554,947,838,502,210,536,400,167,193
ENSG00000142733,71,110,268,521,395,308,392,289,406
ENSG00000142748,0,0,2,2,5,35,0,0,0
ENSG00000142751,469,733,690,548,611,752,829,452,532
ENSG00000142765,59,48,87,104,361,333,351,130,37
ENSG00000142784,527,1034,1883,2127,2131,1989,1455,1669,1664
ENSG00000142789,0,0,0,0,0,0,0,0,0
ENSG00000142794,424.41,562.57,566.89,381.67,253.94,527.58,359.65,254.05,340.58
ENSG00000142798,2176,3992,6902,7681,16585,11310,11710,6655,7794
ENSG00000142856,495,272,412,278,160,216,154,126,129
ENSG00000142864,23607.27,20922.1,18811.17,17294.03,15430.34,13762.47,10313.04,9303.11,7832.34
ENSG00000142867,521,427,385,312,379,262,445,307,320
ENSG00000142871,1636,2055,869,5063,17865,1752,6858,3315,3311
ENSG00000142875,906,652,937,895,769,1211,1396,1503,1519
ENSG00000142892,725,540,939,965,664,752,784,774,999
ENSG00000142910,103,86,37,81,751,682,2051,584,580
ENSG00000142920,3,44,138,160,110,105,99,76,71
ENSG00000142937,18979.13,31538.01,31421.5,27184.01,33718.84,26965.79,15963.66,15486.79,14217.55
ENSG00000142945,1864,2572,1949,1681,1603,1573,962,187,255
ENSG00000142949,5271,7460,7707,10375,15288,9700,10763,3144,3047
ENSG00000142959,12,15,22,26,19,32,10,6,7
ENSG00000142961,153,41,122,150,151,223,206.72,178,267
ENSG00000142973,0,0,0,1,0,0,0,1,1
ENSG00000143001,0,1,0,0,0,3,3,4,1
ENSG00000143006,6,1,0,0,0,0,0,0,0
ENSG00000143013,1087,766,1245,1582,2156,2638,1767,3117,2856
ENSG00000143028,67,75,16,10,85,341,337,208,185
ENSG00000143032,0,0,0,1,0,0,0,0,0
ENSG00000143033,2109,1652,1745,1398,834,992,784,480,387
ENSG00000143036,67,40,53,53,135,175,112,84,131
ENSG00000143061,1574.25,2781.9,10131.48,6957.69,4276.24,4076.43,4811.91,1998.31,2380.83
ENSG00000143067,591,446,1285,2287,1179,701,1262,1012,976
ENSG00000143079,1142,952,1223,1001,1691,1134,1360,965,922
ENSG00000143093,807,1096,1783,1639,1295,1252,1085,957,938
ENSG00000143105,0,0,0,0,0,0,0,0,0
ENSG00000143106,2185,2829,1999,1390,1283,1464,1917,985,1060
ENSG00000143107,18,31,15,3,1,1,3,3,1
ENSG00000143110,0,1,6,11,12,14,5,14,18
ENSG00000143119,3,8,1,1,2,0,0,0,0
ENSG00000143125,0,11,23,238,831,25,2,0,0
ENSG00000143126,1048,791,1297,807,496,710,710,489,549
ENSG00000143127,10,2,8,10,9,22,7,56,107
ENSG00000143147,382,480,827,1011,907,1055,1206,564,755
ENSG00000143149,1553,1473,2009,2189,2009,1715,1373,1176,1557
ENSG00000143153,1168,649,1650,5600,6688,8316,6790,5296,6062
ENSG00000143155,871,595,735,1042,1737,1286,1173,1522,1385
ENSG00000143156,398,269,428,391,367,381,424,278,279
ENSG00000143157,1586,1812,2287,2454,1837,2262,1888,1223,1113
ENSG00000143158,491,389,758,979,1964,1277,1015,1202,1143
ENSG00000143162,524,511,3852,3719,1664,1468,836,871,1167
ENSG00000143164,530,446,1307,1156,1032,3307,3231,3321,2742
ENSG00000143167,5,15,29,180,142,25,4,3,25
ENSG00000143171,0,74,28,31,159,587,284,4,12
ENSG00000143178,11,24,30,106,276,53,30,6,17
ENSG00000143179,1877,2264,1701,1223,1102,857,855,539,488
ENSG00000143183,1168,1291,1539,1194,1366,1319,1664,1277,1403
ENSG00000143184,4,4,17,9,29,7,4,2,8
ENSG00000143185,0,0,0,1,0,0,0,0,0
ENSG00000143190,2339,1888,3059,2332,3716,1558,1107,795,576
ENSG00000143194,0,0,0,4,5,23,8,13,9
ENSG00000143195,70,36,19,302,987,1112,645,517,431
ENSG00000143196,0,0,0,0,1,0,0,33,201
ENSG00000143198,768,915,1850,1899,1964,2834,2092,1804,2219
ENSG00000143199,5,0,18,13,58,21,9,0,0
ENSG00000143207,1196,1275,1300,1005,745,1082,971,849,856
ENSG00000143217,15,14,8,67,108,272,83,3,10
ENSG00000143222,908,1911,1826,1657,1711,1681,1650,1211,1328
ENSG00000143224,246,421,454,470,286,434,256,159,187
ENSG00000143226,7,3,4,0,5,16.9,5,23,56
ENSG00000143228,653,478,533,461,192,441,304,90,133
ENSG00000143248,1648.53,1244.36,8528.54,4638,1726,3557.85,4233.64,4040.74,3646.74
ENSG00000143252,2526.75,3091.83,3341.78,2528,2217.81,3202,3121.79,2183,2305
ENSG00000143256,601,960,717,739,977,519,599,365,369
ENSG00000143257,7,2,0,2,2,5,3,4,5
ENSG00000143258,341,639,962,1069,1183,807,641,405,427
ENSG00000143278,0,0,0,0,0,0,1,0,0
ENSG00000143294,1939,2583,3245,2034,2085,1901,1921,1256,1177
ENSG00000143297,33,6,6,0,0,0,0,0,1
ENSG00000143303,173,319,453,406,412,284,227,134,144
ENSG00000143314,280,341,338,313,309,539,585,496,440
ENSG00000143315,250,212,356,257,70,506,481,402,395
ENSG00000143318,25,5,12,6,47,487,126,400,672
ENSG00000143319,1364,2019,1382,881,892,999,1101,649,710
ENSG00000143320,1151,7097,4489,2000,2975,3589,12740,1076,1445
ENSG00000143321,8270,14129,9537,8482,10087,6398,6526,3946,3802
ENSG00000143322,914,943,1493,1100,874,876,1497,824,755
ENSG00000143324,2253,1555,2216,2458,3601,3690,3973,3798,2908
ENSG00000143333,170,129,102,271,490,425,91,33,45
ENSG00000143337,922,1031,942,771,645,818,880,1325,1733
ENSG00000143340,9,25,8,9,59,53,67,8,7
ENSG00000143341,546,394,2487,2384,1259,579,474,805,1355
ENSG00000143344,135,89,2006,2550,953,1609,1331,1340,1290
ENSG00000143353,193,123,220,213,180,247,165,323,297
ENSG00000143355,0,0,1,0,0,6,5,54,111
ENSG00000143363,835,885,1036,1178,1413,1293,927,945,884
ENSG00000143365,18,6,3,2,0,1,0,0,20
ENSG00000143367,252,334,444,872,1817,429,1167,322,370
ENSG00000143368,2247.99,3094.97,2395,1423,1564,1377.99,1670,1032,990.99
ENSG00000143369,17,63,48,60,194,216,573,444,2449
ENSG00000143373,1069,1529,1727,1238,972,1123,849,578,526
ENSG00000143374,729,981,1080,936,863,1241.99,826,596,521
ENSG00000143375,1870,1140,1122,1648,2472,1111,345,354,312
ENSG00000143376,2236,1953,2067,2573,3661,1901.34,2224,1294,1245
ENSG00000143379,939,1667,2499,2959,2546,1850,1383,1066,974
ENSG00000143382,157,123,252,2030,3253,2778,2068,1777,2731
ENSG00000143384,7413,5761,5134,4444,5675,4129,6341,5723,5504
ENSG00000143387,83,167,88,75,98,67,79,131,417
ENSG00000143390,1220,1451,1941,1279,715,2035,1955,1041,1003
ENSG00000143393,813,1293,1657,1618,2233,1893,2119,1416,1472
ENSG00000143398,2328.46,3135.92,3028.48,2870.47,2842.52,2253.41,2653.25,1471.57,1291.59
ENSG00000143401,5211,4047,2878,2080,1531,2422,2195,1540,1451
ENSG00000143409,138,152,266,259,373,498,383,462,529
ENSG00000143412,12,14,14,19,33,46,10,4,9
ENSG00000143416,208,386,1134,990,1502,1043,709,393,704
ENSG00000143418,3244,4044,3913,4184,5384,3059,2570,1660,2249
ENSG00000143420,4115,5092,3806.65,2136,1564,2794,2259,2145.62,2477
ENSG00000143429,28.52,12.79,23.59,40.01,98.15,95.4,136.35,101.99,55.29
ENSG00000143434,177,554,776,842,469,597,329,312,436
ENSG00000143436,1099.99,1451.94,1434.94,1141,1277.93,974.98,984,536,490.99
ENSG00000143437,1131,1329,1828,2433,3449,2081,1885,1961,1981
ENSG00000143442,2365,3147,4512,4360,4214,2984,2434,2247,1780
ENSG00000143443,46,71,87,107,83,126,76,103,114
ENSG00000143450,5,18,10,11,22,16,9,4,4
ENSG00000143452,0,0,0,0,0,0,0,1,0
ENSG00000143457,930,593,729,650,837,671,558,580,627
ENSG00000143458,52,115,233,191,98,188,182,283,330
ENSG00000143469,574,307,157,66,48,28,16,35,36
ENSG00000143473,6,6,288.19,247.21,137.51,7,8,12,9.78
ENSG00000143476,1719,1756,1528,616,313,833,669,375,419
ENSG00000143479,129,271,369,286,261,274,280,212,262
ENSG00000143486,564,895,1457,1436,1441,1280,860,634,842
ENSG00000143493,806,805,804,454,333,550,602,642,569
ENSG00000143494,4739,1222,560,202,97,161,135,100,110
ENSG00000143498,227,279,241,187,168,119,99,65,74
ENSG00000143499,147,585,576,564,542,1411,1399,1527,1326
ENSG00000143502,37,22,22,19,52,128,128,50,80
ENSG00000143507,46,314,94,120,1137,185,305,102,92
ENSG00000143512,0,57,123,26,7,4,1,1,1
ENSG00000143514,1332,2352,2154,2134,2761,2435,2110,1490,1501
ENSG00000143515,1333,1825,1888,1706,1380,1560,1586,1203,1751
ENSG00000143520,0,0,0,0,0,0,0,0,0
ENSG00000143536,0,0,0,0,0,0,0,0,0
ENSG00000143537,387,655,268,312,713,549,463,319,537
ENSG00000143543,877.87,1307.83,982.05,788.63,1627.99,1166.81,1516.87,843.69,1207.91
ENSG00000143545,2633.84,3187.79,2646.43,2547.7,3337.63,2587.28,2738.51,1829.92,2044.4
ENSG00000143546,0,0,0,0,0,21,24,1,2
ENSG00000143549,11532.71,10451.49,7312.44,4317.14,3522.73,4793.72,7165.59,2630.63,2490.91
ENSG00000143552,0,0,0,1,0,0,0,0,0
ENSG00000143553,220,263,551,472,564,732,689,452,504
ENSG00000143554,393.79,975.24,958.86,1160.25,1423.24,732.26,267.34,144.25,210.11
ENSG00000143556,0,0,0,0,2,3,1,0,0
ENSG00000143569,5437,7702,7384.46,5410,7749,4970,5495,4635,4188
ENSG00000143570,4957,5799,2895,2486,2855,2227,2439.4,1106,1388
ENSG00000143575,835,1284,1088,1370,2071,1105,1274,1077,899
ENSG00000143578,237,357,514,527,336,295,140,114,104
ENSG00000143590,84,108,94,167,571.75,110,30,30,28
ENSG00000143595,0,0,5,12,34.88,92,82.55,16.36,24
ENSG00000143603,57,102,30,11,29,51,18,32,56
ENSG00000143612,1953,3202,2890,3791,5686,3249,3168,2089,2102
ENSG00000143614,1170,1393,2322,2553,2633,1919,1820,1807,1434
ENSG00000143621,8423,9873,8482,6050,5981,5398,5057,2657,2627
ENSG00000143622,432,515,644,777,760,1277,1604,1205,1035
ENSG00000143624,2054.21,3271.76,5148.14,5631.75,3710.76,3640.74,2216.66,1892.75,1839.89
ENSG00000143627,32,9,7,4,2,8,0,1,0
ENSG00000143630,139,207,199,180,162,171,126,71,92
ENSG00000143631,0,0,0,0,0,0,0,0,0
ENSG00000143632,188.01,362.8,97.04,420.06,215.05,4646.16,205.02,824.12,1907.66
ENSG00000143633,194,365,341,269,254,298,253,150,205
ENSG00000143641,3597,3044,3216,3655,3349,3651,9743,2441,3641
ENSG00000143643,187,205,279,198,242,243,321,247,307
ENSG00000143653,452,453,848,1164,1506,1620,1372,938,1030
ENSG00000143669,17,39,146,132,212,191,210,312,368
ENSG00000143674,1020,483,255,206,274,174,114,76,73
ENSG00000143702,4718.3,4358.41,4613.21,5790.71,6884.85,4258.6,6967.75,5210.13,5406.03
ENSG00000143727,2545,2430,2177,1626,1564,2030,1815,1358,1132
ENSG00000143740,540,806,813,901,1150,927,745,536,594
ENSG00000143742,5863.13,2854.87,3000.52,2052.93,1486.26,3323.04,3255.3,2926.72,2676.45
ENSG00000143748,906,1021,1049,777,711,752,658,416,434
ENSG00000143751,626,883,727,806,1106,634,740,513,572
ENSG00000143753,1013,1490,1306,1190,900,1500,2525,1897,2229
ENSG00000143756,1183,1027,896,722,471,491,727,628,583
ENSG00000143761,4722,8219,7312,7854,15460,8017,8612,5413,5839
ENSG00000143768,408.16,141.4,73.25,5,48.96,200.15,2200.6,111.93,71.92
ENSG00000143771,931,899,890,848,768,849,826,523,637
ENSG00000143772,288,357,197,311,601,411,858,346,651
ENSG00000143774,447,1037,1147,1024,1567,1753,1759,1448,1587
ENSG00000143776,1792,1000,1489,1368,1133,1754,2485,2129,2552
ENSG00000143786,89,127,66,136,55,43,19,11,23
ENSG00000143793,335,576,603,372,325,347,279,175,171
ENSG00000143797,538,524,724,900,1200,1259,2256,1623,1394
ENSG00000143799,13986,9436,10134,6338,4356,6681,4604.99,4085,3545
ENSG00000143801,273,371,315,196,178,306,429,339,312
ENSG00000143811,1247,1611,1014,760,435.59,838,782,610.72,684
ENSG00000143815,2995,2611,2498,1680,640,1540,1290,690,644
ENSG00000143816,27,25,19,36,122,148,172,99,80
ENSG00000143819,1424,1666,866,581,936,627,935,353,504
ENSG00000143839,1,0,2,2,487,106,23,1,1
ENSG00000143842,1782,1411,1416,1288,1407,931,371,128,122
ENSG00000143845,305,586,441,489,770,417,251,204,173
ENSG00000143847,87,82,84,175,355,1825,794,1267,1087
ENSG00000143850,167,958,3513,1229,764,1827,844,701,780
ENSG00000143851,0,4,2,0,0,11,3,1,0
ENSG00000143858,809,111,89,41,28,14,4,3,7
ENSG00000143862,815,928,710,811,1615,838,950,829,865
ENSG00000143867,2,15,20,102,139,219,233,700,736
ENSG00000143869,3,2,58,1373,222,219,371,165,264
ENSG00000143870,10824,11605,9248,8250,10228,7392,7709,5114,4893
ENSG00000143878,225,1103,1027,1142,1311,1402.03,2146,1335,1678
ENSG00000143882,14,22,20,18,16,57,26,15,21
ENSG00000143889,1233,1458,1503,1637,1495,1466,1444,952,1070
ENSG00000143891,359,552,640,1061,1311,745,653,376,421
ENSG00000143919,283,182,177,166,131,98,72,83,76
ENSG00000143921,0,2,3,1,2,5,0,0,3
ENSG00000143924,4460,2959,4705,4794,4767,3385,3526,2250,2130
ENSG00000143933,7087.38,4328.28,5825.5,4768.71,5075.52,6680.24,7630.95,6660.24,8843.02
ENSG00000143942,208,149,78,9,4,63,56,34,28
ENSG00000143947,14503.48,22612.35,20819.85,16712.01,21064.4,15847.89,11492.29,7506.06,7645.94
ENSG00000143951,251.14,210.58,153.11,171.28,110.09,181.17,208.26,199.06,227.15
ENSG00000143952,548,598,1115,1643,1451,1194,1493,930,916
ENSG00000143954,0,0,0,0,0,0,1,1,0
ENSG00000143970,2169,2471,2397,1480,1344,1692,1593,1655,1393
ENSG00000143971,908,333,577,503,188,408,304,467,362
ENSG00000143977,2799.34,2549.72,1658.95,824.29,799.45,1070.03,1195.11,679.08,607.09
ENSG00000143994,1,0,2,10,4,12,4,5,3
ENSG00000143995,14,249,2977,2176,1697,1618,855,1332,1450
ENSG00000144010,5.83,0,2,0,0,0,0,0,1
ENSG00000144015,1.17,0,0,0,0,0,0,0,0
ENSG00000144021,1311,1603,1777,1618,1408,1824,1912,1281,1265
ENSG00000144026,205,308,736,693,293,621,334,326,306
ENSG00000144028,10303,15347,14970.98,13422,12290,8828,7106,4815,4794
ENSG00000144029,1382,1445,1286,1428,2021,1285,1362,1032,780
ENSG00000144031,5,12,14,20,60,37,34,24,39
ENSG00000144034,379,397,404,276,173,249,235,224,185
ENSG00000144035,0,0,0,0,0,1,0,0,0
ENSG00000144036,1807,2173,2406,2379,2271,2794,2620,4397,3901
ENSG00000144040,482,581,435,196,50,251,294,170,186
ENSG00000144043,687,935,986,952,808.86,1644.88,2362,1453,1629
ENSG00000144045,12,18,22,30,34,10,6,0,1
ENSG00000144048,318,380,392,342,452,313,485,376,269
ENSG00000144057,199,90,56,43,24,79,249,468,464
ENSG00000144061,65,93,279,186,125,157,118,111,115
ENSG00000144063,152.63,50.63,50.79,34,26.14,12.79,16.82,24,52
ENSG00000144115,75,93,862,826,598,701,408,305,369
ENSG00000144118,710,687,869,1383,2159,1279,1603,953,1037
ENSG00000144119,9,1,1,0,2,0,1,0,0
ENSG00000144120,426,415,392,208,60,189,178,111,91
ENSG00000144130,0,0,0,0,1,0,0,0,0
ENSG00000144134,97.51,229.33,495.42,354.2,215.28,371.4,264.47,193,138.55
ENSG00000144136,2867,2453,1631,964,1715,923,1609,1175,1347
ENSG00000144152,9,56,353,324,193,114,16,29,66
ENSG00000144158,0,1.34,1.33,2.13,0,1.36,1.42,0,0
ENSG00000144161,219,237,362,459,404,353,216,250,238
ENSG00000144182,132.18,92,96.37,83.01,78,52.1,43,47.78,78.46
ENSG00000144188,0,0,0,0,1,0,0,0,0
ENSG00000144191,0,2,0,0,0,0,0,0,0
ENSG00000144199,399.03,490.16,619.27,611.42,627.89,685.74,402.04,317.16,272.76
ENSG00000144214,4,2,10,8,17,10,2,2,1
ENSG00000144218,86,52,185,209,307,526,645,476,424
ENSG00000144224,2490,2111,2587,2785,3847,3489,3651,3271,3159
ENSG00000144227,22,58,491,642,287,434,182,166,130
ENSG00000144228,346,291,747,819.99,668,769.99,711,537,498
ENSG00000144229,61,39,5,5,7,9,6,22,83
ENSG00000144230,0,0,0,1,3,2,0,1,3
ENSG00000144231,1677.19,2370.02,1652.08,1021.45,952.42,1485.34,1301.56,920.72,910.68
ENSG00000144233,838,1233.61,1121.63,1074.26,1094.46,961.74,1112.26,768.33,614
ENSG00000144278,320,354,132,112,131,147,92,151,462
ENSG00000144283,3122,3207,3284,2659,2858,2201,1600,1349,1621
ENSG00000144285,19,2,0,0,0,0,13.24,119.63,207.54
ENSG00000144290,11,0,7.27,5,5,1,1,0,1
ENSG00000144306,80,130,241,312,268,482,415,606,627
ENSG00000144320,282,263,415,706,899,1235,1178,1814,1438
ENSG00000144331,65,23,13,51,30,51,28,94,191
ENSG00000144339,81,8,7,0,2,43,24,44,228
ENSG00000144354,1807,1624,2564,1006,467,622,347,178,130
ENSG00000144355,1,11,7,0,0,6,10,1,1
ENSG00000144357,775,753,1046,1039,1830,2301,2537,2770,2318
ENSG00000144362,68.71,28.1,56.29,25.02,6.62,34.38,27.95,39.89,20.04
ENSG00000144366,3315,1097,1085,1685,2125,907,506,351,621
ENSG00000144369,512,249,223,375,758,281,345,433,606
ENSG00000144381,40225.25,29644.93,16689.88,9948.84,11252.86,18323.25,12448.88,7701.22,6190.36
ENSG00000144395,304,290,370,140,54,109,66,27,24
ENSG00000144401,874,426,428.15,284,296.37,305,282.98,255.55,239.24
ENSG00000144406,19,18,23,5,9,4,1,15,23
ENSG00000144407,3,2,4,0,0,0,0,2,6
ENSG00000144410,4,1,1,0,0,6,0,1,0
ENSG00000144426,193.19,138.34,293,287.76,305.29,359.36,574.36,448.9,332.69
ENSG00000144445,231,178,357,441,233,330,238,446,461
ENSG00000144451,179,169,607,742,619,601,334,413,328
ENSG00000144452,4,1,6,2,3,20,60,57,62
ENSG00000144455,186,271,325,243,175,369,422,241,422
ENSG00000144460,0,0,0,0,0,0,3,23,4
ENSG00000144468,418,476,641,662,686,568,463,404,489
ENSG00000144476,7,34,37,130,552,1629,1264,357,405
ENSG00000144481,8,1,2,0,0,2,2,8,4
ENSG00000144485,156,220,50,19,31,80,75,36,30
ENSG00000144488,19,12,15,47,36,129,65,59,83
ENSG00000144504,31,94,146.05,157.01,144,108.03,80,71,71
ENSG00000144524,1016,1417,1615,1306,996,943,967,530,497
ENSG00000144535,347,471.5,857.46,848,1035,856.47,713.71,474.28,486.9
ENSG00000144550,50,52,8,10,8,2,1,0,0
ENSG00000144554,2657.95,3029,2567.99,1300,405,1290,873.99,259,274.95
ENSG00000144559,229,324,340,234,127,229,236,141,135
ENSG00000144560,930,1069,1730,2483,3750,3093,2465,2067,2447
ENSG00000144566,2642,1384,1496,1599,2847,1554,1768,1680,1554
ENSG00000144567,704,1304,1653,1900,2016,1908,1600,1284,1557
ENSG00000144579,463,1643,2705,2080,887,2319,1449,1460,1918
ENSG00000144580,1757,2240,2139,1314,1031,1159,1109,635,622
ENSG00000144583,226,62,6,50,13,17,122,94,44
ENSG00000144589,281,471,434,331,356,408,425,199,212
ENSG00000144591,388,704,603,516,995,640,864,347,468
ENSG00000144596,57,65,25,11,59,14,10,1,15
ENSG00000144597,1207,1341,1238,1118,1054,642,831,336,428
ENSG00000144619,0,0,6,0,0,1,0,1,1
ENSG00000144635,1277,1405,1187,987,1028,1036,1240,1483,1377
ENSG00000144642,45,41,121,745.92,921.85,680,808.79,999.86,896.8
ENSG00000144644,2,2,90,6,9,69,6,2,11
ENSG00000144645,1332,444,481,753,1407,445,884,390,479
ENSG00000144647,303,342,401,450,438,648,466,320,426
ENSG00000144648,0,4,6,7,16,59.92,40.3,29,32
ENSG00000144649,39.67,49.7,63.65,60.8,41,101.43,11,25,29
ENSG00000144655,139,273,346,603,1633,536,1114,262,258
ENSG00000144659,720,880,690,860,1253,725,625,400,496
ENSG00000144668,200,2341,2451,1762,326,523,2004,2787,2562
ENSG00000144671,0,2,1,0,3,1,1,2,0
ENSG00000144674,3284,1911,2666,3350,6085,3659,4082,4194,4191
ENSG00000144677,1876,691,1281,2580,2276,1600,1166,1099,1413
ENSG00000144681,399,182,452,2342,1095,140,27,31,35
ENSG00000144711,641,884,1048,1449,1114,1572,1660,1231,1496
ENSG00000144712,213,226,356,517,937,1333,1084,963,825
ENSG00000144713,11427.92,19220.51,17794.87,15251.85,21520.72,17332.66,10410.54,9187.88,7878.92
ENSG00000144724,4889,3751,4020,3105,1690,1078,1169,1436,1586
ENSG00000144730,3436,5970.98,1554,582,646,1723,1633,1627,1988
ENSG00000144736,731,925,767,521,333,540,553,389,371
ENSG00000144741,354,351,384,338,588,354,266,159,198
ENSG00000144744,1617,1215,1374,1307,986,1695,2048,2283,1769
ENSG00000144746,669,392,1025,1287,2200,3549,4041,4282,4209
ENSG00000144747,799,950,1166,1492,2815,1411,1675,1380,1416
ENSG00000144749,2806,1550,1136,619,1211,2501,1990,2290,2224
ENSG00000144771,0,0,2,0,0,2,0,0,0
ENSG00000144785,223.3,231.04,198.87,123.51,72.88,61.06,57.78,52.35,69.69
ENSG00000144791,875,1115,1607,1253,1191,1538,986,830,929
ENSG00000144792,244,338.04,520.35,271.01,69.18,271.83,197.63,157,171.79
ENSG00000144802,150,120,225,162,162,512,813,530,465
ENSG00000144810,120,5,15,74,112,135,558,3822,8230
ENSG00000144815,880,657,589,527,340,629,1015,877,860
ENSG00000144820,0,0,0,0,0,0,0,0,0
ENSG00000144821,2,54,6,4,57,89,77,13,7
ENSG00000144824,907,1682,2072.01,2215.41,2014.11,1810.21,4793.04,4022,3207
ENSG00000144827,501,438,626,640,644,601,655,520,587
ENSG00000144834,43,31,13,14,17,18,4,3,7
ENSG00000144837,0,0,6,2,2,1,2,2,0
ENSG00000144840,559,586,640.19,400,319,520,535,477,535
ENSG00000144843,132,66,59,53,52,232,223,213,223
ENSG00000144847,19,17,28,13,77,23,11,14,34
ENSG00000144848,1082,1063,869,819,1002,821,836,807,735
ENSG00000144852,20,3,10,1,0,3,0,3,4
ENSG00000144857,85,307,3362,4567,3372,966,561,807,2096
ENSG00000144867,657,703,698,574,866,756,1241,711,953
ENSG00000144868,159,134,73,43,123,83,121,102,99
ENSG00000144891,6,4,3,6,7,350,26,328,351
ENSG00000144893,507,416,390,584,1027,324,270,187,84
ENSG00000144895,2464,2130,2321,2830,3856,1947,1775,1376,1432
ENSG00000144908,11,7,4,48,92,37,5,7,21
ENSG00000144909,886,852,907,601,723,807,847,653,637
ENSG00000144935,316,305,555,738,604,894,650,517,557
ENSG00000144959,137,111,78,56,93,113,96,114,168
ENSG00000144962,479,23,1,0,0,1,1,3,0
ENSG00000145002,3.44,0,1.64,0,1.99,3.49,7.73,0,0
ENSG00000145012,1878,2180,3905,3654,3075,3597,7064,7111,4613
ENSG00000145014,193,375,304,336,298,248,357,212,167
ENSG00000145016,402,424,569,544,550,652,839,684,595
ENSG00000145020,394.65,364.64,657.15,507.78,507.06,874.05,447.7,387.74,329.15
ENSG00000145022,111,164,229,94,86,418,397,301,413
ENSG00000145029,156.19,110.26,453.19,435.37,215.04,598.66,497.43,359.03,434.1
ENSG00000145040,4,1,4,3,4,7.48,11.39,3.56,1
ENSG00000145041,1225,1410,1363,889,1139,817,935,703,632
ENSG00000145050,1178,2304,1149,818,1169,1135,1720,1176,931
ENSG00000145063,2,2,2,0,0,0,0,1,0
ENSG00000145075,21.99,17.14,0,0,0,1,0,0,0
ENSG00000145087,153,116,56,5,1,4,11,60,69
ENSG00000145088,53,22,21,9,29,34,22,17,32
ENSG00000145103,26,8,26,9,23,25,6,2,8
ENSG00000145107,0,0,0,1,0,0,0,0,0
ENSG00000145113,39,37,89,7,9,57,194,0,1
ENSG00000145147,410,872,4505,15586,9256,4326,3225,2391,3273
ENSG00000145191,1128,1312,1216,1100,941,1060,958,737,699
ENSG00000145192,5,1,10,10,133,1038,18,32,8
ENSG00000145194,4.97,2,2.89,2,0,2,0,0,0
ENSG00000145198,1,2,20,4,2,1,0,0,3
ENSG00000145214,139,231,450,417,240,213,247,133,165
ENSG00000145216,1385,1631.39,1653.72,1829.76,2117.25,1474.43,1286.24,1239,1157
ENSG00000145217,0,0,6,2,3,7,4,5,6
ENSG00000145220,1576,1312,768,397,219,332,308,188,198
ENSG00000145241,478.98,418,800,727,456,640,389,459.08,425.99
ENSG00000145242,2,1,2,1,2,2,5,52,62
ENSG00000145244,6,8,125,212,753,5950,3966,4710,5986
ENSG00000145246,210,118,346,641,563,743,1659,748,920
ENSG00000145247,834,601,459,319,367,435,798,276,256
ENSG00000145248,46,35,14,11,5,3,8,2,1
ENSG00000145283,1,0,1,1,1,1,0,0,0
ENSG00000145284,39,166,116,85,112,159,229,178,338
ENSG00000145287,2,13,5,12,13,47,88,12,4
ENSG00000145293,1727,1623,961,752,1020,730,625,518,535
ENSG00000145309,7,2,5,0,0,0,0,0,0
ENSG00000145321,3,0,0,0,2,1,0,21,25
ENSG00000145331,141,198,199,203,144,111,154,86,92
ENSG00000145332,289,231,280,432,514,424,364,422,418
ENSG00000145335,321,370,155,506,357,428,297,368,448
ENSG00000145337,729,587.46,758.93,770.55,766.26,996.2,913.95,864,975.44
