gene_id,heart18_0,heart18_2,heart18_4,heart18_6,heart18_10,heart18_15,heart18_20,heart18_40,heart18_60
ENSG00000232717,0,0,0,0,0,1,0,0,0
ENSG00000232718,0,0,0,0,0,0,0,0,0
ENSG00000232719,0,0,0,0,0,0,0,0,0
ENSG00000232721,2.01,4,7.02,12.5,8,4,0,4.01,10.13
ENSG00000232722,0,0,0,0,0,0,0,0,0
ENSG00000232723,0,0,0,0,0,0,0,0,0
ENSG00000232724,1,1,0,2,0,0,0,2,2
ENSG00000232725,0,3,0,0,1,0,0,0,0
ENSG00000232727,0,0,0,0,0,0,0,0,0
ENSG00000232728,0,0,0,0,0,0,0,0,0
ENSG00000232729,4,10,20,11,8,12,5,6,6
ENSG00000232730,0,0,0,0,0,0,0,0,0
ENSG00000232732,1,3,1,0,0,1,3,0,1
ENSG00000232734,0,0,0,0,0,0,0,0,0
ENSG00000232735,0,0,0,0,0,0,0,0,0
ENSG00000232736,0,0,0,0,0,0,0,0,0
ENSG00000232738,0,0,0,0,0,0,0,0,0
ENSG00000232739,0,0,0,0,0,0,0,0,0
ENSG00000232740,0,0,0,0,0,0,0,0,0
ENSG00000232742,0,1.65,0,3.17,2.06,1.97,0,0,0
ENSG00000232743,0,0,0,0,0,0,0,0,0
ENSG00000232744,0,0,0,0,0,0,0,0,0
ENSG00000232746,0,0,0,0,0,0,0,0,0
ENSG00000232747,0,0,0,0,0,0,0,0,0
ENSG00000232748,2,7,3,3,5,5,2,5,2
ENSG00000232749,0,0,0,0,0,1,0,0,0
ENSG00000232750,0,0,0,0,0,0,0,0,0
ENSG00000232751,0,0,0,0,0,0,0,0,0
ENSG00000232752,0,0,0,0,0,0,0,0,0
ENSG00000232754,0,0,0,0,0,0,0,0,0
ENSG00000232756,0,1,2,1,0,0,0,0,0
ENSG00000232757,0,0,0,0,0,0,0,0,0
ENSG00000232759,5,13,103,66,30,37,36,27,35
ENSG00000232760,0,0,0,0,0,0,0,0,0
ENSG00000232762,0,0,0,0,0,0,0,0,0
ENSG00000232764,0,0,0,0,0,0,0,0,0
ENSG00000232765,0,0,0,0,0,0,0,0,0
ENSG00000232766,0,0,0,0,0,0,0,0,0
ENSG00000232767,1,6,8,1,0,0,0,0,1
ENSG00000232768,0,0,0,0,0,0,0,0,0
ENSG00000232771,0,0,0,0,0,0,0,0,0
ENSG00000232772,0,0,0,0,0,0,0,0,0
ENSG00000232773,0,0,0,0,0,0,0,0,0
ENSG00000232774,0,2,11.99,17.23,15,11,17,6.69,5
ENSG00000232775,0,0,0,0,0,0,0,0,0
ENSG00000232777,0,0,0,0,0,0,0,0,0
ENSG00000232778,0,0,0,0,0,0,0,0,0
ENSG00000232780,0,0,1,1,4,6,5,0,0
ENSG00000232783,0,0,1,0,0,0,0,0,0
ENSG00000232786,0,0,0,0,0,0,0,0,0
ENSG00000232787,0,0,0,0,0,0,0,3,0
ENSG00000232788,1,4,10,3,9,1,1,6,3
ENSG00000232789,0,0,0,0,0,0,0,0,0
ENSG00000232790,1,0,0,0,0,0,0,0,0
ENSG00000232791,0,0,0,0,0,0,0,0,0
ENSG00000232792,0,0,0,0,0,0,0,0,0
ENSG00000232793,0,0,0,0,0,0,0,0,0
ENSG00000232794,0,0,0,0,0,1,0,0,0
ENSG00000232795,0,0,0,0,0,0,0,0,0
ENSG00000232797,0,0,0,0,0,0,0,0,0
ENSG00000232798,0,0,0,0,0,0,0,0,0
ENSG00000232799,0,1,1,0,0,0,0,0,0
ENSG00000232800,0,0,0,0,0,0,0,0,0
ENSG00000232801,0,0,1,0,0,0,0,0,0
ENSG00000232803,0,0,0,0,0,0,0,0,0
ENSG00000232805,0,0,0,0,0,0,0,0,0
ENSG00000232806,0,0,0,0,0,0,0,0,0
ENSG00000232807,0,4,2,5,16,8,7,9,9
ENSG00000232808,0,0,0,0,0,0,0,0,0
ENSG00000232809,0,0,0,0,0,0,0,0,0
ENSG00000232810,0,0,1,7,5,2,8,0,0
ENSG00000232811,0,0,0,0,1,0,0,0,0
ENSG00000232812,0,0,0,0,0,0,0,0,0
ENSG00000232813,0,0,0,0,0,0,0,0,0
ENSG00000232814,0,0,0,0,1,1,1,0,2
ENSG00000232815,2,2,0,3,3,4,2,6,6
ENSG00000232817,0,0,0,0,0,0,0,0,0
ENSG00000232818,9,17,27,18,20,27,25,13,8
ENSG00000232821,0,0,0,0,0,2,1,0,0
ENSG00000232823,0,0,0,0,0,0,1,0,0
ENSG00000232824,0,0,0,0,0,0,0,0,0
ENSG00000232825,0,0,0,0,0,0,0,0,0
ENSG00000232827,0,0,0,0,0,0,0,0,0
ENSG00000232828,2,1,3,1,4,0,3,1,1
ENSG00000232829,0,0,0,0,0,0,0,0,0
ENSG00000232830,0,0,0,0,0,0,0,0,0
ENSG00000232832,0,0,0,0,0,0,0,0,0
ENSG00000232834,0,0,0,0,0,0,0,0,0
ENSG00000232835,0,0,0,0,0,0,0,0,0
ENSG00000232837,0,0,1,0,0,0,0,1,0
ENSG00000232838,431.65,347.19,495.9,338.42,182.06,223.63,255.92,149.73,142.67
ENSG00000232841,0,0,0,0,0,0,0,0,0
ENSG00000232842,51.52,19.04,9.25,9.01,8.99,9.75,9.6,10.25,1.19
ENSG00000232843,0,0,0,0,0,0,0,0,0
ENSG00000232845,0,0,0,0,0,0,0,0,0
ENSG00000232846,0,0,0,0,0,0,0,0,0
ENSG00000232848,0,0,0,0,0,0,0,0,0
ENSG00000232849,0,0,0,0,0,0,0,0,0
ENSG00000232850,4,0,9,3.6,1,2.02,5,5,4
ENSG00000232851,0,0,0,0,0,0,0,0,0
ENSG00000232852,0,0,0,0,0,3.71,0,0,0
ENSG00000232853,0,0,0,0,0,0,0,0,0
ENSG00000232855,3,0,5,7,6,12,6,5,8
ENSG00000232857,0,0,0,0,0,0,0,0,2
ENSG00000232858,1,0,0,0,0,1,0,0,0
ENSG00000232859,16,20.61,76,41,102,87,35,118,134
ENSG00000232860,1,2,4,4,0,2,2,4,0
ENSG00000232862,0,3,1,4,1,2,2,0,3
ENSG00000232864,0,0,1,0,0,0,0,0,0
ENSG00000232867,0,0,0,0,0,0,0,0,0
ENSG00000232869,0,0,0,0,0,0,0,0,0
ENSG00000232871,4,8.19,1.03,0,0,1,0,0,0
ENSG00000232872,5.01,1,4,5,43,22.85,5.02,3,0
ENSG00000232873,0,0,0,0,0,0,1,0,0
ENSG00000232874,0,0,0,1,0,0,1,0,0
ENSG00000232875,0,0,0,0,0,0,0,0,0
ENSG00000232876,1,2,1,2,1,1,3,3,1
ENSG00000232878,0,0,0,0,0,0,0,0,0
ENSG00000232879,0,0,0,0,0,0,0,0,0
ENSG00000232880,0,0,0,0,0,0,0,1,0
ENSG00000232881,0,0,0,0,0,0,0,0,0
ENSG00000232882,11.7,7.55,2.05,14.64,14.9,11.46,9.22,15.74,0
ENSG00000232883,0,0,1,0,0,0,0,0,0
ENSG00000232884,0,0,0,0,0,0,0,0,0
ENSG00000232885,0,0,0,0,0,0,0,0,0
ENSG00000232886,0,0,0,0,0,0,0,0,0
ENSG00000232887,0,0,0,0,0,0,0,0,0
ENSG00000232888,2.14,1.01,4.01,2.14,1.15,5.34,1.08,4.26,0
ENSG00000232889,0,0,0,0,0,0,0,0,0
ENSG00000232891,0,0,0,0,0,0,0,0,0
ENSG00000232892,0,0,1,0,1,2,5,1,2
ENSG00000232893,1,0,0,0,0,0,0,0,0
ENSG00000232894,0,0,0,0,0,0,0,0,0
ENSG00000232895,0,0,4,0,0,0,0,0,0
ENSG00000232896,0,0,21,17,39,12,3,0,2
ENSG00000232897,0,0,0,0,0,0,0,0,0
ENSG00000232899,0,0,0,0,0,0,0,0,0
ENSG00000232900,0,0,0,0,0,0,0,0,0
ENSG00000232901,0,0,1,5,1,5,1,2,4
ENSG00000232903,0,5,0,0,0,0,0,0,0
ENSG00000232905,0,0,0,0,0,0,0,0,0
ENSG00000232906,5,6,11,5,0,2,0,0,0
ENSG00000232907,17,11,21,6,11,6,6,12,11
ENSG00000232908,0,0,0,0,0,0,0,0,0
ENSG00000232909,0,0,0,0,0,0,0,0,0
ENSG00000232910,0,0,0,0,0,0,0,0,0
ENSG00000232912,0,0,0,0,0,0,0,0,1
ENSG00000232913,0,0,0,0,0,0,0,0,0
ENSG00000232914,0,0,0,0,0,0,0,0,0
ENSG00000232915,1,0,1,0,0,1,0,0,0
ENSG00000232916,0,0,0,0,0,0,0,0,0
ENSG00000232917,0,0,0,1,0,1,0,0,0
ENSG00000232918,0,0,0,0,0,0,0,0,0
ENSG00000232920,0,0,0,0,0,0,0,0,0
ENSG00000232922,0,0,0,0,0,0,0,0,0
ENSG00000232924,0,0,0,0,0,0,0,0,0
ENSG00000232925,0,0,0,0,0,0,0,0,0
ENSG00000232926,0,0,0,1,1,0,0,0,0
ENSG00000232927,0.93,0,0,0,0,0,0,0,0
ENSG00000232928,0,0,0,0,0,0,0,0,0
ENSG00000232930,0,0,0,0,0,0,0,0,0
ENSG00000232931,9.72,18.13,38.62,72.8,89.58,102.54,44.96,102.98,100.17
ENSG00000232934,2,3,0,3,4,5,1,2,1
ENSG00000232935,0,0,0,0,0,1,0,0,0
ENSG00000232936,6,3,5,2,0,2,2,2,1
ENSG00000232937,0,0,1,0,0,0,0,0,0
ENSG00000232938,0,0.57,0,6.5,0,0,0,13.02,0
ENSG00000232939,0,0,3,9,24,19,32,7,6
ENSG00000232940,1,2,5,0,4,3,2,0,3
ENSG00000232943,0,0,0,0,0,0,0,0,0
ENSG00000232944,0,0,0,0,0,0,0,0,0
ENSG00000232946,3,1,8,1,0,0,0,0,0
ENSG00000232947,0,0,0,0,0,0,0,0,0
ENSG00000232948,0,0,0,0,0,0,0,0,0
ENSG00000232949,0,0,2,2,3,5,2,3,1
ENSG00000232950,0,0,0,0,0,0,0,0,0
ENSG00000232951,0,0,0,0,0,0,0,0,0
ENSG00000232952,0,1.03,1.02,4.12,1.03,0,5.16,2.04,0
ENSG00000232953,0,0,0,0,0,0,0,0,0
ENSG00000232954,0,0,0,0,0,0,0,0,0
ENSG00000232956,609,467,468,219,262,223,213.56,167,164
ENSG00000232958,0,0,0,0,0,0,0,0,0
ENSG00000232959,0,0,0,0,0,0,0,0,0
ENSG00000232963,0,0,0,0,0,0,0,0,0
ENSG00000232964,0,0,0,0,0,0,0,0,0
ENSG00000232965,0,0,0,0,0,0,0,0,0
ENSG00000232968,0,0,0,0,0,0,0,0,0
ENSG00000232969,0,0,0,0,0,0,0,0,0
ENSG00000232970,0,0,0,0,0,0,0,0,0
ENSG00000232971,0,0,0,0,0,0,0,0,0
ENSG00000232973,3,13,5,3,2,2,0,5,10
ENSG00000232975,0,0,0,0,0,0,0,0,0
ENSG00000232976,0,0,0,0,0,0,0,0,0
ENSG00000232977,5,3,15,22,22,72,106,75,28
ENSG00000232978,0,0,0,0,0,0,0,0,0
ENSG00000232979,0,0,0,0,0,0,0,0,0
ENSG00000232981,0,0,0,0,0,0,0,0,0
ENSG00000232982,0,0,0,0,0,0,0,0,0
ENSG00000232983,0,0,0,0,0,0,0,0,0
ENSG00000232985,0,0,0,0,0,0,0,0,0
ENSG00000232986,0,0,0,0,0,0,0,0,0
ENSG00000232987,0,1,0,4,6,2,3,0,0
ENSG00000232989,0,0,0,0,0,0,0,0,0
ENSG00000232990,0,0,0,0,0,0,0,0,0
ENSG00000232991,0,0,0,0,0,0,0,0,0
ENSG00000232992,0,0,0,0,0,0,0,0,0
ENSG00000232993,0,0,3,0,0,0,0,1,8
ENSG00000232994,0,0,0,2,0,0,0,0,0
ENSG00000232995,12.02,13.99,56.02,32.06,40.95,30.39,39.54,12.13,23.94
ENSG00000232998,0,0,0,0,0,0,0,0,1
ENSG00000232999,0,0,0,0,0,0,0,0,0
ENSG00000233002,0,0,0,0,0,0,0,0,0
ENSG00000233003,0,0,0,0,0,0,0,0,0
ENSG00000233005,0,0,0,0,0,0,0,0,0
ENSG00000233006,5,2,10,7,39,36,30,35,22
ENSG00000233007,0,0,0,0,0,0,0,0,0
ENSG00000233008,0,0,0,0,0,0,0,2,0
ENSG00000233009,0,0,0,0,0,0,0,0,0
ENSG00000233010,0,3,0,0,1,0,1,1,2
ENSG00000233011,0,0,0,0,0,0,0,0,0
ENSG00000233012,0,1,2,5,0,1,0,2,2
ENSG00000233013,117.04,16.4,35.03,9.02,71.8,83.97,45.69,39.15,23.05
ENSG00000233014,0,0,0,0,0,0,0,0,0
ENSG00000233015,0,0,0,0,0,0,0,0,0
ENSG00000233016,902.41,581.25,687.29,585.59,858.94,601.79,403,359,302.84
ENSG00000233017,0,0,1,1,0,0,0,2,0
ENSG00000233018,0,0,0,0,0,0,0,0,0
ENSG00000233020,0,0,0,0,0,0,0,0,0
ENSG00000233021,0,0,0,0,0,0,0,0,0
ENSG00000233024,436.27,507.93,874.7,751.63,713.59,673.8,384.11,627.83,713.5
ENSG00000233025,0,0,1,0,0,1,0,0,1
ENSG00000233026,0,0,0,0,0,0,0,0,0
ENSG00000233028,0,0,0,0,0,0,0,0,0
ENSG00000233029,0,2,0,0,0,7.73,3.14,0,3.5
ENSG00000233030,1,0,4,0,9,21.27,7.86,7,3.5
ENSG00000233031,0,0,0,0,0,0,0,0,0
ENSG00000233033,0,0,0,0,0,0,0,0,0
ENSG00000233036,0,0,0,0,0,0,0,0,0
ENSG00000233037,0,0,0,0,0,0,1,0,0
ENSG00000233038,0,0,0,0,0,0,0,0,0
ENSG00000233039,0,0,0,0,0,0,0,0,0
ENSG00000233040,0,0,0,0,0,0,0,1,2
ENSG00000233041,0,0,0,0,0,0,0,0,0
ENSG00000233044,0,0,0,0,0,0,0,0,0
ENSG00000233045,1.08,1.08,0,2.18,0,3.18,1.09,1.06,1.08
ENSG00000233047,0,0,0,0,0,0,0,0,0
ENSG00000233048,0,0,0,0,0,1,0,0,0
ENSG00000233050,0,0,0,0,0,0,0,0,0
ENSG00000233052,0,0,0,0,0,0,0,0,0
ENSG00000233055,0,0,0,0,0,0,0,0,0
ENSG00000233056,611,270,510,793,1663,363,139,11,3
ENSG00000233057,1,0,0,1,1,0,0,0,0
ENSG00000233058,1,1,1,0,6,13,12,34,20
ENSG00000233060,0,0,0,1,0,0,0,0,0
ENSG00000233061,1,0,0,0,0,0,0,1,1
ENSG00000233063,1,0,0,0,0,0,0,0,0
ENSG00000233064,0,0,0,0,0,0,0,0,0
ENSG00000233067,0,0,0,0,0,0,0,0,0
ENSG00000233068,0,0,0,0,0,0,0,0,0
ENSG00000233069,0,0,0,0,0,0,0,0,0
ENSG00000233070,0,0,0,1,0,0,0,0,0
ENSG00000233071,0,0,0,0,0,0,0,0,0
ENSG00000233072,0,0,1,0,0,0,1,1,0
ENSG00000233073,0,2,2,4,1,12,5,2,0
ENSG00000233077,0,1,1,0,0,2,1,0,1
ENSG00000233078,0,0,0,0,0,0,0,0,0
ENSG00000233079,0,0,1,0,0,0,0,0,0
ENSG00000233080,0,1,0,0,0,0,0,0,0
ENSG00000233081,0,0,0,0,3,7,1,0,0
ENSG00000233082,0,0,0,0,0,0,0,0,0
ENSG00000233083,0,0,0,0,0,0,0,0,0
ENSG00000233084,9.68,8.97,0,8.59,7.42,3.12,5.98,0,6.79
ENSG00000233085,0,0,0,0,0,0,0,0,0
ENSG00000233086,1,1,0,0,1,0,0,0,0
ENSG00000233087,2.08,17.56,12.44,12.56,14.59,14.15,10.11,6.35,5.21
ENSG00000233090,0,0,0,0,0,1,0,0,1
ENSG00000233093,0,0,0,0,0,0,0,0,0
ENSG00000233096,0,0,0,0,0,0,1,0,1
ENSG00000233098,1281,1704,1529,1486,1141,1403,943,1090,966
ENSG00000233099,0,0,0,0,0,0,0,0,1
ENSG00000233101,0,0,11,42,222,111,32,31,21
ENSG00000233103,0,0,0,0,0,0,0,0,0
ENSG00000233105,0,0,0,0,0,0,0,0,0
ENSG00000233106,0,0,0,0,0,0,0,0,0
ENSG00000233107,0,0,0,0,0,0,0,0,0
ENSG00000233108,0,0,0,0,0,0,0,2,0
ENSG00000233109,0,0,0,0,0,1,1,1,0
ENSG00000233110,0,0,0,1,0,0,0,0,1
ENSG00000233111,0,1.01,3.06,0,0,2.02,1.01,1.02,1.03
ENSG00000233114,0,0,0,0,0,0,0,0,0
ENSG00000233115,0,0,0,0,0,0,0,0,0
ENSG00000233117,0,0,0,5,11,25,74,59,39
ENSG00000233118,0,0,0,0,0,0,0,0,0
ENSG00000233120,0,0,0,0,0,0,0,0,0
ENSG00000233121,0,0,0,0,2,1,0,0,0
ENSG00000233122,0,3,1,1,1,1,0,0,0
ENSG00000233123,0,0,0,0,0,0,0,0,0
ENSG00000233124,0,1,0,0,0,0,0,0,0
ENSG00000233125,0,0,0,0,0,0,0,0,0
ENSG00000233126,0,0,0,0,0,0,0,0,0
ENSG00000233128,0,0,0,0,0,0,0,0,0
ENSG00000233129,0,0,0,0,0,0,0,0,0
ENSG00000233131,0,0,1,3,1,3,5,2,4
ENSG00000233132,1.17,0,0,0,0,0,0,0,0
ENSG00000233133,0,0.84,8.22,0.16,2.99,5.65,0,0.36,4.36
ENSG00000233134,0,0,0,0,0,0,0,2,0
ENSG00000233135,0,0,0,0,0,0,0,0,0
ENSG00000233136,0,0,0,0,0,0,0,0,0
ENSG00000233138,0,0,0,0,0,0,0,0,0
ENSG00000233139,0,0,0,0,0,0,0,0,0
ENSG00000233143,0,0,0,0,0,0,3,0,0
ENSG00000233144,1,0,1,1,0,0,3,1,4
ENSG00000233145,0,0,0,0,0,0,0,0,0
ENSG00000233146,0,0,0,0,0,0,0,0,0
ENSG00000233148,0,0,0,0,0,0,0,0,0
ENSG00000233153,1,0,0,0,0,0,0,0,1
ENSG00000233154,0,0,1,1,1,3,4,1,0
ENSG00000233155,4.48,4.01,4.01,7.02,1,8.01,6.01,1,5
ENSG00000233156,0,0,0,0,0,0,0,0,0
ENSG00000233157,0,0,0,0,0,0,0,0,0
ENSG00000233158,0,0,0,0,0,0,0,0,0
ENSG00000233159,0,0,0,0,0,0,0,0,0
ENSG00000233162,0,0,0,0,0,0,0,0,0
ENSG00000233163,0,0,0,0,0,0,0,0,0
ENSG00000233167,0,0,0,0,0,0,0,0,0
ENSG00000233170,1.01,1.02,0,0,1.04,1.01,0,2.07,0
ENSG00000233173,0,0,0,0,0,0,0,0,0
ENSG00000233175,13,13,22,2,13,14,3,6,9
ENSG00000233176,2,0,1.39,2,0,0,0,0,0
ENSG00000233178,27,31.33,44,56.81,42.47,52.61,28.36,35.85,36.35
ENSG00000233179,0,0,0,0,0,0,0,0,0
ENSG00000233183,0,0,0,1,0,2,0,1,0
ENSG00000233184,28,29,65,114,131,99,87,79,54
ENSG00000233186,0,0,0,0,0,0,0,0,0
ENSG00000233189,0,0,0,0,0,0,0,0,0
ENSG00000233190,0,0,0,0,0,0,0,0,0
ENSG00000233191,0,1,1,0,0,1,2,0,0
ENSG00000233193,0,0,0,0,0,0,0,0,0
ENSG00000233196,0,0,0,0,0,0,0,0,0
ENSG00000233197,0,0,0,0,0,0,0,0,0
ENSG00000233198,3,3,3,4,0,3,0,1,2
ENSG00000233200,0,0,0,0,0,0,0,0,0
ENSG00000233203,1,0,3,1,0,2,6.19,1,1
ENSG00000233204,0,0,0,0,0,0,0,0,0
ENSG00000233205,0,0,0.49,0,0,2.23,1.16,0,0
ENSG00000233206,0,0,0,0,0,0,0,0,0
ENSG00000233208,0,0,0,0,0,0,0,0,0
ENSG00000233211,0,0,0,0,0,0,0,0,0
ENSG00000233213,0,0,0,0,0,0,0,0,0
ENSG00000233214,0,0,0,0,0,0,0,1,1
ENSG00000233215,0,0,0,0,0,0,0,0,0
ENSG00000233216,0,0,0,0,0,0,0,1,0
ENSG00000233217,0,0,1,0,0,0,0,0,0
ENSG00000233219,0,0,0,0,0,0,0,0,0
ENSG00000233220,0,2,2,2,0,0,0,1,0
ENSG00000233221,3,2,0,0,0,0,0,0,0
ENSG00000233222,0,0,0,0,0,1,0,0,0
ENSG00000233223,55,57,47,26,23,40,23,42,15
ENSG00000233225,23.58,42.7,93.43,45.91,35,31.83,20.45,10.48,11.7
ENSG00000233228,0,0,0,0,0,0,0,0,0
ENSG00000233229,0,0,5,3,3,1,0,0,0
ENSG00000233230,3,3,8,2,6,15,13,5,4
ENSG00000233231,0,0,0,0,0,0,0,0,0
ENSG00000233232,0,0,0,0,0,0,4.03,2.7,11.95
ENSG00000233234,0,0,0,0,0,0,0,0,0
ENSG00000233235,0,0,0,2,0,0,0,0,0
ENSG00000233236,0,0,0,0,0,0,4,0,0
ENSG00000233237,4,4,11,30,139,66,32,43,18
ENSG00000233238,0,0,0,0,0,0,0,0,0
ENSG00000233242,0,0,0,0,1,0,0,0,0
ENSG00000233243,0,0,0,0,0,0,0,0,0
ENSG00000233246,0,1,0,0,0,0,0,0,0
ENSG00000233247,0,1,2,1.03,4.01,0,0,0,0
ENSG00000233248,0,0,0,0,0,0,0,0,0
ENSG00000233250,0,0,0,0,0,2,0,1,0
ENSG00000233251,4,6,25,13,6,27,15,133,168
ENSG00000233252,0,0,0,0,0,0,0,0,0
ENSG00000233254,0,0,0,0,0,0,0,0,0
ENSG00000233256,0,0,0,0,0,0,0,0,0
ENSG00000233258,0,0,0,0,0,0,0,0,0
ENSG00000233259,0,0,0,0,0,0,0,0,0
ENSG00000233260,0,0,0,0,0,0,0,0,0
ENSG00000233261,0,0,0,1,0,0,0,0,0
ENSG00000233262,0,0,0,0,0,0,0,0,0
ENSG00000233263,0,0,0,0,0,0,0,0,0
ENSG00000233264,0,2,2,1,5,0,1,0,0
ENSG00000233266,2,2,5,5,4,1,0,2,7
ENSG00000233268,0,0,0,0,0,0,0,0,0
ENSG00000233270,76.48,112.36,119.82,56.52,44.14,58.33,53.06,35.97,23.3
ENSG00000233271,0,0,0,0,0,0,0,0,0
ENSG00000233272,0,0,0,0,0,0,0,0,0
ENSG00000233273,0,1,0,0,0,0,0,0,0
ENSG00000233275,0,0,0,0,0,0,0,0,0
ENSG00000233276,2634.6,2243.71,1918.9,1244.77,2030.45,2171.03,2300.64,1534.06,1611.2
ENSG00000233277,0,0,1,0,0,0,0,0,0
ENSG00000233278,0,0,0,0,0,0,0,0,0
ENSG00000233285,0,0,0,0,0,0,0,0,0
ENSG00000233286,0,0,0,0,0,0,0,0,0
ENSG00000233287,0,0,0,0,0,0,0,0,0
ENSG00000233288,0,0,0,0,0,0,0,0,0
ENSG00000233290,4,7,1,0,0,2,0,0,0
ENSG00000233291,0,0,0,0,0,0,0,0,0
ENSG00000233292,0,0,0,0,0,1,0,0,0
ENSG00000233293,0,0,0,0,0,0,0,0,1
ENSG00000233295,0,0,1,0,0,0,0,0,0
ENSG00000233296,15,4,7,1,2,4,1,0,0
ENSG00000233297,0,2.11,16.46,10.37,6.63,7.19,8.27,9.62,4.79
ENSG00000233299,0,0,0,0,0,0,0,0,0
ENSG00000233300,0,0,0,0,1,0,0,0,0
ENSG00000233301,0,0,0,0,0,0,0,0,0
ENSG00000233303,0,0,0,0,0,0,0,0,0
ENSG00000233304,0,0,0,0,0,0,0,0,0
ENSG00000233306,0,0,0,0,0,0,0,0,0
ENSG00000233307,0,0,0,0,0,0,0,0,0
ENSG00000233308,0,0,0,0,0,1,0,0,0
ENSG00000233309,4,1,0,0,0,0,0,0,0
ENSG00000233311,0,0,0,0,0,0,0,0,0
ENSG00000233313,0,0,0,0,0,0,0,0,0
ENSG00000233316,0,0,0,0,0,0,0,0,0
ENSG00000233318,0,0,0,0,0,0,0,0,0
ENSG00000233319,0,0,0,1,0,1,0,0,0
ENSG00000233321,0,0,0,0,0,0,0,0,0
ENSG00000233324,0,0,0,0,0,1,0,0,0
ENSG00000233325,5,5,5,1,3,0,5,0,4
ENSG00000233327,3.9,8.21,3.37,5.67,15.44,7.01,1.1,5.22,0.26
ENSG00000233328,2.52,5.05,0,2.53,1.84,0,5.08,0,0
ENSG00000233329,0,0,0,0,0,0,0,0,0
ENSG00000233330,0,0,0,1,0,0,0,0,0
ENSG00000233332,5,21,11,1,1,0,0,0,1
ENSG00000233333,0,0,0,0,0,0,0,0,0
ENSG00000233334,0,0,0,0,0,0,0,1,1
ENSG00000233335,0,0,0,0,0,0,0,0,0
ENSG00000233336,0,0,0,0,0,0,0,0,0
ENSG00000233337,0,0,0,0,0,0,0,0,0
ENSG00000233338,0,8,0,0,0,0,0,0,1
ENSG00000233339,0,0,0,0,0,0,0,0,0
ENSG00000233340,0,0,0,0,0,0,0,0,0
ENSG00000233342,0,1,0,0,0,0,0,0,0
ENSG00000233343,0,0,0,0,0,1,0,0,1
ENSG00000233347,1.03,1.02,0,0,1.02,0,0,0,0
ENSG00000233349,0,0,0,0,0,0,0,0,0
ENSG00000233351,0,0,1,0,0,0,0,0,0
ENSG00000233352,0,0,0,0,0,0,0,0,0
ENSG00000233353,0,0,0,0,0,0,0,0,0
ENSG00000233354,0,0,0,0,0,0,0,0,0
ENSG00000233355,0,0,0,0,0,1,1,0,0
ENSG00000233357,0,0,0,0,0,0,0,0,0
ENSG00000233358,0,0,0,0,0,0,0,0,0
ENSG00000233359,0,0,0,0,0,0,0,0,0
ENSG00000233360,5,4,5,4,5,4,2,0,2
ENSG00000233363,0,0,0,0,0,0,0,0,0
ENSG00000233365,0,0,0,0,0,0,0,0,0
ENSG00000233366,0,0,0,0,0,0,0,0,0
ENSG00000233367,0,0,0,0,0,0,0,0,0
ENSG00000233369,5679.68,18579.46,15163.29,10754.73,5968.54,7481.71,5423.1,5806.54,4040.78
ENSG00000233370,0,0,0,0,0,0,0,0,0
ENSG00000233372,0,0,0,0,0,0,0,0,0
ENSG00000233376,0,0,0,0,0,0,0,0,0
ENSG00000233377,0,0,0,0,0,0,0,0,0
ENSG00000233378,0,0,0,0,0,0,0,0,0
ENSG00000233379,1,0,1,20,40,15,1,0,0
ENSG00000233380,0,0,0,0,0,0,0,0,0
ENSG00000233381,0,0,0,0,3.75,2.09,0,0,0
ENSG00000233382,27,13,21,31,16,28,11,26,7
ENSG00000233383,0,0,0,0,0,0,0,0,0
ENSG00000233384,7,11,0,1,1,0,0,0,0
ENSG00000233385,0,0,0,0,0,0,0,0,0
ENSG00000233387,0,0,0,0,0,0,0,0,0
ENSG00000233388,0,0,0,0,0,0,0,0,0
ENSG00000233392,0,0,0,1,0,1,0,0,0
ENSG00000233393,97,234,72,4,3,0,0,0,1
ENSG00000233395,0,0,0,0,0,0,0,0,0
ENSG00000233396,15.03,47,48,27.96,38.5,67.52,19.7,21.83,24.98
ENSG00000233397,0,0,0,0,0,0,0,0,0
ENSG00000233399,0,1,0,0,0,0,0,0,0
ENSG00000233401,0,0,0,0,0,0,0,0,2
ENSG00000233402,0,0,0,0,0,0,0,0,0
ENSG00000233403,0,0,0,0,0,0,0,0,0
ENSG00000233405,0,0,0,0,0,0,0,0,0
ENSG00000233406,0,1.01,2.01,1.01,0,0,0,0,0
ENSG00000233407,0,0,0,0,0,0,0,0,0
ENSG00000233408,0,0,0,0,0,0,0,0,0
ENSG00000233409,0,0,0,0,0,0,0,0,0
ENSG00000233410,0,0,0,0,0,0,0,0,0
ENSG00000233411,0,0,1,0,0,0,0,0,0
ENSG00000233412,0,1,0,0,0,0,0,0,0
ENSG00000233415,0,0,0,0,0,0,0,0,0
ENSG00000233416,0,0,0,0,0,0,0,3,0
ENSG00000233417,0,0,0,0,0,0,0,0,0
ENSG00000233419,0,0,0,0,0,0,0,0,0
ENSG00000233420,0,0,0,0,0,0,0,0,0
ENSG00000233421,4,2.25,7.16,5.25,2.81,0,2,0,0
ENSG00000233423,0,0,0,0,0,0,0,0,0
ENSG00000233424,0,0,0,0,0,0,0,0,0
ENSG00000233425,0,0,0,0,0,0,0,0,0
