gene_id,d0,d2,d4,d6,d10,d15,d20,d40
ENSG00000225831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225833,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
ENSG00000225836,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
ENSG00000225839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225840,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.32
ENSG00000225842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225849,0.34,0.1,0.51,0.26,0.45,0.14,0.31,0.1
ENSG00000225850,0.71,0.63,0.41,0.43,0.69,0.53,0.24,0.0
ENSG00000225851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225855,2.71,1.16,4.76,2.18,2.33,3.17,1.52,3.03
ENSG00000225856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225857,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225864,0.16,0.08,0.0,0.08,0.0,0.0,0.0,0.0
ENSG00000225867,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.07
ENSG00000225868,1.61,0.87,1.66,0.22,0.0,0.03,0.0,0.19
ENSG00000225869,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225871,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.0
ENSG00000225872,0.69,0.0,0.34,0.25,0.22,0.09,0.05,0.04
ENSG00000225873,0.0,0.0,0.0,0.0,0.88,0.95,0.44,0.22
ENSG00000225876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225880,0.96,1.02,1.58,1.0,0.57,0.3,0.93,0.32
ENSG00000225881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225882,0.12,0.12,1.76,1.24,0.9,1.11,0.28,0.68
ENSG00000225883,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
ENSG00000225884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225885,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000225886,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
ENSG00000225889,10.11,1.27,1.14,3.67,1.47,0.7,1.36,1.88
ENSG00000225891,0.17,0.17,0.17,0.0,0.28,0.0,0.4,0.0
ENSG00000225893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225900,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
ENSG00000225901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225903,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225905,0.48,0.0,0.0,0.0,0.27,0.0,0.0,0.0
ENSG00000225906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225912,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225913,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225914,2.94,2.04,2.56,2.58,0.91,0.19,0.53,7.0
ENSG00000225916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225921,83.05,79.7,49.48,54.64,58.9,48.94,60.97,53.54
ENSG00000225922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225924,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
ENSG00000225925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225930,0.17,1.39,2.69,2.4,2.14,1.03,1.06,0.38
ENSG00000225931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225932,1.84,1.17,0.72,0.3,0.44,0.0,0.97,2.92
ENSG00000225933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225936,0.66,0.0,0.78,0.12,0.0,0.0,0.0,0.0
ENSG00000225937,0.09,0.0,0.58,0.69,0.0,0.04,0.0,0.09
ENSG00000225938,0.0,0.0,0.47,0.0,0.2,3.45,1.7,0.68
ENSG00000225940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225945,0.67,0.0,0.0,0.0,0.38,0.7,0.0,0.0
ENSG00000225947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225948,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225950,3.75,3.54,6.85,30.0,19.4,5.13,17.6,25.73
ENSG00000225951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225953,0.0,0.0,0.02,0.0,0.13,0.0,0.0,0.0
ENSG00000225956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225963,0.0,0.0,0.0,0.0,0.07,0.0,0.19,0.1
ENSG00000225964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225968,1.86,22.65,22.19,16.33,15.18,9.44,5.64,6.31
ENSG00000225969,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.53
ENSG00000225970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225972,14.54,11.48,13.82,7.78,20.61,25.04,9.63,8.25
ENSG00000225973,9.26,14.42,13.12,15.69,11.66,10.88,8.93,14.51
ENSG00000225974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225975,2.49,0.63,1.87,1.07,1.77,2.4,2.26,1.83
ENSG00000225976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225981,0.0,0.0,0.18,0.0,0.0,0.19,0.0,0.0
ENSG00000225982,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000225984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225986,0.17,1.08,0.17,0.55,0.59,0.18,0.63,0.5
ENSG00000225988,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.04
ENSG00000225990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225991,0.0,0.0,0.0,0.0,0.19,0.0,0.28,0.44
ENSG00000225992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226002,0.29,0.0,0.0,0.0,0.12,0.0,0.53,0.0
ENSG00000226003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226005,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.65
ENSG00000226007,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
ENSG00000226008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226009,0.19,0.59,1.34,0.3,0.32,0.0,0.23,0.18
ENSG00000226010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226015,0.23,0.14,0.32,0.29,0.2,0.0,0.06,0.18
ENSG00000226016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
ENSG00000226020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226024,0.4,0.42,0.41,0.03,0.94,0.0,0.0,0.39
ENSG00000226025,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0
ENSG00000226026,0.52,0.17,0.17,0.1,0.03,0.53,0.0,0.99
ENSG00000226028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226029,0.05,0.19,0.36,0.26,0.15,0.07,0.17,0.22
ENSG00000226030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226031,7.5,10.33,3.02,1.84,1.05,3.54,2.97,5.64
ENSG00000226032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226038,0.0,0.0,0.18,0.56,0.0,0.0,0.0,0.0
ENSG00000226040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226045,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226049,0.03,0.14,0.13,0.07,0.2,0.14,0.04,0.1
ENSG00000226051,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.09
ENSG00000226053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
ENSG00000226054,0.43,0.17,0.31,0.15,0.74,0.68,0.34,0.0
ENSG00000226055,0.0,0.13,0.0,0.07,0.0,0.0,0.0,0.19
ENSG00000226056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226057,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
ENSG00000226058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226063,0.0,0.0,0.15,0.0,0.63,0.16,1.44,0.14
ENSG00000226064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226065,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ENSG00000226066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226067,28.01,29.54,15.52,13.69,16.4,11.1,10.35,19.39
ENSG00000226068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226070,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226074,2.16,0.14,0.45,2.27,24.27,7.57,12.23,0.26
ENSG00000226075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226081,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000226082,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
ENSG00000226083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226084,7.31,11.32,6.34,6.34,3.7,4.61,3.46,2.76
ENSG00000226085,3.9,2.77,3.66,2.32,6.21,9.83,6.45,7.51
ENSG00000226086,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000226087,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
ENSG00000226088,0.15,0.31,0.75,1.74,0.25,0.0,0.18,0.14
ENSG00000226089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226091,1.84,4.89,3.14,5.51,0.54,0.07,1.18,2.79
ENSG00000226092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226094,0.12,0.0,0.35,5.28,5.71,5.98,13.64,1.01
ENSG00000226096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
ENSG00000226107,0.74,1.16,0.0,0.0,0.0,0.0,0.0,0.36
ENSG00000226108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226121,0.23,0.49,0.12,0.35,0.13,0.12,0.05,0.16
ENSG00000226122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226124,1.09,0.15,0.62,0.5,0.89,1.65,1.01,1.7
ENSG00000226125,0.06,0.0,0.03,0.06,0.05,0.0,0.0,0.0
ENSG00000226126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226133,0.0,0.11,0.11,0.59,0.09,0.23,0.13,0.0
ENSG00000226134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226137,4.67,4.91,12.21,12.16,10.68,14.15,10.92,18.21
ENSG00000226138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226143,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
ENSG00000226144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
ENSG00000226147,0.0,0.0,0.0,0.06,0.4,0.64,0.74,0.46
ENSG00000226148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226149,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226155,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.13
ENSG00000226156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226158,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
ENSG00000226159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226160,46.15,233.93,0.0,0.0,39.28,80.3,0.0,59.2
ENSG00000226161,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226167,0.0,0.05,0.04,0.0,0.0,0.05,0.0,0.08
ENSG00000226168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226174,0.17,1.26,1.45,0.55,0.25,0.49,0.58,1.91
ENSG00000226179,4.53,3.59,6.94,6.64,4.77,2.5,4.46,2.29
ENSG00000226180,0.4,0.5,0.74,0.45,0.31,0.36,0.59,0.77
ENSG00000226181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226191,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05
ENSG00000226193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226194,0.0,0.03,0.15,0.0,0.12,0.0,0.0,0.03
ENSG00000226196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
ENSG00000226199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226200,0.27,0.3,2.09,0.86,0.45,0.34,0.58,1.74
ENSG00000226203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226210,10.65,10.64,18.12,18.3,17.87,9.33,13.22,12.96
ENSG00000226211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226212,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0
ENSG00000226213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226221,4.92,3.47,2.79,2.92,2.92,0.98,1.54,3.16
ENSG00000226222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226232,3.75,2.84,7.35,5.32,3.02,2.03,2.9,2.64
ENSG00000226233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226235,0.0,0.0,0.0,0.08,0.07,0.06,0.13,0.18
ENSG00000226237,0.0,0.0,0.13,0.07,0.09,0.11,0.1,0.9
ENSG00000226238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226239,0.04,0.08,0.07,0.04,0.03,0.04,0.09,0.0
ENSG00000226240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226243,0.79,0.82,0.39,0.0,0.0,0.0,0.96,1.13
ENSG00000226245,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.2
ENSG00000226246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226251,0.0,0.0,0.0,0.0,0.0,0.31,0.36,0.0
ENSG00000226252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226253,0.0,0.0,0.0,0.61,0.0,0.31,0.0,0.0
ENSG00000226254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226259,23.31,30.37,12.21,20.15,22.06,15.15,14.81,14.86
ENSG00000226261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226263,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
ENSG00000226266,0.47,1.05,1.28,0.79,1.11,0.81,0.91,0.83
ENSG00000226268,7.06,7.32,4.28,5.4,5.56,2.57,3.31,1.46
ENSG00000226270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226276,0.51,0.0,0.0,0.54,0.0,0.0,0.0,0.24
ENSG00000226277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226279,0.0,0.19,0.36,0.57,0.0,0.0,0.43,0.69
ENSG00000226280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226284,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
ENSG00000226285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226287,2.85,1.07,0.37,0.76,1.79,1.2,1.06,4.67
ENSG00000226288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226306,0.0,0.0,0.0,0.03,0.04,0.29,5.12,2.37
ENSG00000226307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226308,0.0,0.0,0.0,0.0,0.11,1.04,0.41,0.0
ENSG00000226309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226310,0.25,0.13,0.13,0.8,0.64,0.13,0.46,0.49
ENSG00000226312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226314,1.2,1.01,1.88,2.85,2.34,1.58,1.13,1.88
ENSG00000226317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226318,0.86,0.33,0.22,0.68,1.37,0.11,0.39,0.83
