gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000238697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238741,1.13,0.0,0.78,4.28,1.85,6.26,2.52,14.33,2.2
ENSG00000238745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238755,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238793,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0
ENSG00000238795,0.39,1.64,1.91,1.65,0.39,1.25,1.13,0.0,0.0
ENSG00000238797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238832,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
ENSG00000238833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238835,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238917,0.0,0.0,0.0,0.0,0.0,0.0,0.81,3.03,2.97
ENSG00000238923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238934,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238961,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0
ENSG00000238962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000238998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239002,0.0,0.0,0.91,1.26,0.23,0.0,0.0,0.0,0.0
ENSG00000239003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239005,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0
ENSG00000239007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239039,0.0,0.0,0.0,8.17,0.0,0.0,9.1,0.0,9.5
ENSG00000239040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239122,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239149,0.27,0.42,1.09,0.0,1.17,0.0,0.0,0.0,0.34
ENSG00000239151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239198,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239203,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25
ENSG00000239205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239213,4.74,2.11,5.25,4.37,3.55,1.93,2.04,3.41,2.49
ENSG00000239215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
ENSG00000239218,1.9,2.08,1.28,0.29,0.22,0.71,1.6,0.28,0.24
ENSG00000239219,0.16,0.03,0.18,0.1,0.65,0.02,0.04,0.1,0.2
ENSG00000239221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239223,0.0,0.0,0.39,0.54,0.0,0.2,0.0,0.0,0.0
ENSG00000239224,0.0,0.0,0.31,0.0,0.28,0.0,0.0,0.0,0.0
ENSG00000239225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239246,0.0,0.18,0.78,0.33,0.26,0.0,0.21,0.58,0.24
ENSG00000239247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239257,4.39,1.47,2.15,0.11,1.9,1.4,0.48,3.97,5.61
ENSG00000239261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239264,90.59,126.21,104.05,75.26,83.45,43.57,64.93,32.46,87.12
ENSG00000239265,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
ENSG00000239268,0.0,0.12,0.4,8.72,3.07,0.83,0.0,0.56,2.57
ENSG00000239269,0.0,0.3,0.18,0.15,0.07,0.0,0.0,0.0,0.0
ENSG00000239272,0.34,0.0,0.0,0.0,0.0,0.14,0.17,0.0,0.0
ENSG00000239279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239280,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.22
ENSG00000239281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239282,3.02,9.68,12.36,5.78,8.99,4.01,2.85,2.63,6.29
ENSG00000239288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239291,0.0,0.8,0.0,0.0,0.0,0.0,0.18,0.0,0.21
ENSG00000239293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239300,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.43,0.0
ENSG00000239304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239305,6.98,5.35,9.66,16.41,12.27,18.78,26.49,23.67,30.25
ENSG00000239306,33.3,79.75,73.25,49.1,34.77,20.16,37.5,19.56,17.5
ENSG00000239311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239315,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
ENSG00000239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239322,0.16,0.03,0.0,0.0,0.11,0.0,0.0,0.0,0.07
ENSG00000239323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239332,0.06,0.25,0.42,0.74,0.65,1.23,0.0,1.23,1.39
ENSG00000239333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239335,0.5,0.54,1.61,1.23,2.36,2.47,1.98,3.09,1.82
ENSG00000239344,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
ENSG00000239345,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
ENSG00000239350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239351,0.19,0.08,0.09,0.09,0.0,0.31,0.0,0.0,0.1
ENSG00000239354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239374,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000239377,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239382,9.9,22.35,17.12,17.75,15.2,10.97,14.69,9.08,14.92
ENSG00000239383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239388,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.0,0.18
ENSG00000239389,0.09,0.17,0.08,0.08,0.08,0.09,0.0,0.0,0.05
ENSG00000239390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239392,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0
ENSG00000239393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239402,0.0,0.0,0.38,0.3,0.0,0.0,0.0,0.27,1.09
ENSG00000239405,0.0,0.22,1.87,0.91,0.63,0.21,0.0,0.0,1.43
ENSG00000239407,2.3,2.08,3.66,4.38,3.07,2.86,2.38,2.53,2.1
ENSG00000239408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239415,0.39,0.03,0.26,0.09,0.03,0.14,0.03,0.04,0.15
ENSG00000239419,1.33,0.85,0.3,0.0,0.54,0.0,0.65,0.0,0.0
ENSG00000239426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239428,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
ENSG00000239429,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239435,0.0,0.0,0.05,0.0,0.63,0.02,0.0,0.65,0.96
ENSG00000239437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239445,0.3,0.2,0.45,1.42,1.29,1.69,1.29,2.42,1.3
ENSG00000239446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239455,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
ENSG00000239462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239467,8.38,8.1,10.25,4.74,4.0,4.76,3.46,4.38,5.8
ENSG00000239468,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.38
ENSG00000239470,0.0,0.0,0.3,0.0,0.15,0.0,0.0,0.0,0.5
ENSG00000239471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239474,0.27,0.02,0.21,11.39,60.69,112.07,35.09,136.73,168.71
ENSG00000239480,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239482,0.62,0.11,0.36,0.64,1.29,0.27,0.39,0.53,0.07
ENSG00000239483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239494,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
ENSG00000239510,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239521,4.05,16.45,24.21,23.42,12.18,8.58,7.83,6.03,12.0
ENSG00000239523,0.84,1.58,2.12,2.14,4.17,2.17,5.61,1.11,2.33
ENSG00000239524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239528,2.44,7.24,3.81,4.48,3.8,1.6,3.94,1.91,3.34
ENSG00000239532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239533,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239539,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
ENSG00000239542,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0
ENSG00000239544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239552,0.0,0.0,0.0,0.08,0.0,0.36,0.09,0.34,0.2
ENSG00000239553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239556,0.0,0.34,0.48,0.75,0.0,0.13,0.15,0.5,0.4
ENSG00000239557,0.0,0.0,0.18,0.06,0.0,0.17,0.32,0.08,0.37
ENSG00000239559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239569,1.66,2.57,4.25,1.74,2.28,1.7,1.73,1.07,3.45
ENSG00000239570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
ENSG00000239571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239572,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
